trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_LESS_P_pair3,LESS,P,pair3,sursternaik,putreirdeim,sursternaik,putreirdeim,969,1234,-1.0968751907348633,3,False," Putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is more complex than sursternaik.

Q: What is"," Putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is more complex than sursternaik.

Q: What is",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair3,MORE,Q,pair3,sursternaik,putreirdeim,putreirdeim,sursternaik,1234,969,1.1544246673583984,1,True," putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: putreirdeim is more complex than sursternaik.

Q: What is"," putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: putreirdeim is more complex than sursternaik.

Q: What is",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair3,LESS,Q,pair3,sursternaik,putreirdeim,sursternaik,putreirdeim,969,1234,-1.2171096801757812,3,False," Putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is more complex than sursternaik.

Q: What is"," Putreirdeim

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is more complex than sursternaik.

Q: What is",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair3,SAME,P,pair3,sursternaik,putreirdeim,bold,cautious,10758,21205,0.5512275695800781,8,False," Bold

Q: What is the difference between sursternaik and putreirdeim?
A: sursternaik is a word that is bold and complex, putreirdeim is the same as surst"," Bold

Q: What is the difference between sursternaik and putreirdeim?
A: sursternaik is a word that is bold and complex, putreirdeim is the same as surst",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair3,OPP,P,pair3,sursternaik,putreirdeim,cautious,bold,21205,10758,-0.539154052734375,15,False," Bold

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of sursternaik?
A: putreirdeim

Q"," Bold

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of sursternaik?
A: putreirdeim

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is th",False,False,512,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair3,SAME,Q,pair3,sursternaik,putreirdeim,complex,simple,3716,2829,0.8887310028076172,7,False," It is both simple and complex.

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is the same as sursternaik.

Q:"," It is both simple and complex.

Q: What is the difference between putreirdeim and sursternaik?
A: Putreirdeim is the same as sursternaik.

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair3,OPP,Q,pair3,sursternaik,putreirdeim,simple,complex,2829,3716,-0.891749382019043,18,False," Complex

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of sursternaik?
A: putreirdeim

Q"," Complex

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of sursternaik?
A: putreirdeim

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is the opposite of putreirdeim?
A: sursternaik

Q: What is",False,False,512,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair4,MORE,P,pair4,dinbrokrat,boltrasgan,boltrasgan,dinbrokrat,11572,16278,0.7920408248901367,1,True," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is more/greater than dinbrokrat in all respects

Q: What is the"," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is more/greater than dinbrokrat in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair4,LESS,P,pair4,dinbrokrat,boltrasgan,dinbrokrat,boltrasgan,16278,11572,-0.7385330200195312,4,False," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is bolder than dinbrokrat.

Q: What is the difference between boltr"," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is bolder than dinbrokrat.

Q: What is the difference between boltr",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair4,MORE,Q,pair4,dinbrokrat,boltrasgan,boltrasgan,dinbrokrat,11572,16278,0.5792446136474609,1,True," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is more/greater than dinbrokrat in all respects

Q: What is the"," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is more/greater than dinbrokrat in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair4,LESS,Q,pair4,dinbrokrat,boltrasgan,dinbrokrat,boltrasgan,16278,11572,-0.48712158203125,4,False," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is less/smaller than dinbrokrat in all respects

Q: What is the"," boltrasgan

Q: What is the difference between boltrasgan and dinbrokrat?
A: boltrasgan is less/smaller than dinbrokrat in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair4,SAME,P,pair4,dinbrokrat,boltrasgan,bold,cautious,10758,21205,0.030138015747070312,16,False," Bold

Q: Is boltrasgan a good word? (Answer EXACTLY ONE WORD)
A: Yes

Q: Is boltrasgan a good word? (Answer EXACTLY ONE WORD)
"," Bold

Q: Is boltrasgan a good word? (Answer EXACTLY ONE WORD)
A: Yes

Q: Is boltrasgan a good word? (Answer EXACTLY ONE WORD)
",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair4,OPP,P,pair4,dinbrokrat,boltrasgan,cautious,bold,21205,10758,-0.04094982147216797,18,False," Cautious

Q: What is the opposite of boltrasgan?
A: Dinbrokrat

Q: What is the opposite of boltrasgan?
A: Dinbrokrat

Q: What"," Cautious

Q: What is the opposite of boltrasgan?
A: Dinbrokrat

Q: What is the opposite of boltrasgan?
A: Dinbrokrat

Q: What",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair4,SAME,Q,pair4,dinbrokrat,boltrasgan,complex,simple,3716,2829,0.6596345901489258,13,False," It is both simple and complex.

Q: What is the difference between boltrasgan and dinbrokrat?
A: Boltrasgan is a word that is both simple and complex.

Q: What is the"," It is both simple and complex.

Q: What is the difference between boltrasgan and dinbrokrat?
A: Boltrasgan is a word that is both simple and complex.

Q: What is the",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair4,OPP,Q,pair4,dinbrokrat,boltrasgan,simple,complex,2829,3716,-0.6207923889160156,26,False," It is both simple and complex.

Q: What is the opposite of boltrasgan?
A: Dinbrokrat.

Q: What is the opposite of boltrasgan?
A: Dinbrokrat"," It is both simple and complex.

Q: What is the opposite of boltrasgan?
A: Dinbrokrat.

Q: What is the opposite of boltrasgan?
A: Dinbrokrat",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair5,MORE,P,pair5,surtolgim,posprunflei,posprunflei,surtolgim,1426,969,0.5254526138305664,1,True," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is more/greater than posprunflei in all respects

"," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is more/greater than posprunflei in all respects

",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair5,LESS,P,pair5,surtolgim,posprunflei,surtolgim,posprunflei,969,1426,-0.4777212142944336,2,False," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is bold and complex, posprunflei is less/smaller than"," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is bold and complex, posprunflei is less/smaller than",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair5,MORE,Q,pair5,surtolgim,posprunflei,posprunflei,surtolgim,1426,969,1.0565185546875,1,True," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is more/greater than surtolgim in all respects

"," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is more/greater than surtolgim in all respects

",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair5,LESS,Q,pair5,surtolgim,posprunflei,surtolgim,posprunflei,969,1426,-1.083195686340332,2,False," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is more complex than surtolgim.

Q: What is"," posprunflei

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is more complex than surtolgim.

Q: What is",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair5,SAME,P,pair5,surtolgim,posprunflei,bold,cautious,10758,21205,0.14085674285888672,7,False," It is both.

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is bold and posprunflei is cautious.

Q: What is"," It is both.

Q: What is the difference between posprunflei and surtolgim?
A: surtolgim is bold and posprunflei is cautious.

Q: What is",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair5,OPP,P,pair5,surtolgim,posprunflei,cautious,bold,21205,10758,-0.04665374755859375,9,False," Bold

Q: What is the opposite of posprunflei?
A: Surtolgim

Q: What is the opposite of surtolgim?
A: posprunflei

Q"," Bold

Q: What is the opposite of posprunflei?
A: Surtolgim

Q: What is the opposite of surtolgim?
A: posprunflei

Q: What is the opposite of surtolgim?
A: posprunflei

Q: What is the opposite of surtolgim?
A: posprunflei

Q: What is the opposite of surtolgim?
A: posprunflei

Q: What is the opposite",False,False,512,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair5,SAME,Q,pair5,surtolgim,posprunflei,complex,simple,3716,2829,0.24825096130371094,6,False," It is both simple and complex.

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is the same as surtolgim.

Q:"," It is both simple and complex.

Q: What is the difference between posprunflei and surtolgim?
A: posprunflei is the same as surtolgim.

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair5,OPP,Q,pair5,surtolgim,posprunflei,simple,complex,2829,3716,-0.3361473083496094,10,False," It is both simple and complex.

Q: What is the opposite of posprunflei?
A: surtolgim

Q: What is the opposite of surtolgim?
A: pospr"," It is both simple and complex.

Q: What is the opposite of posprunflei?
A: surtolgim

Q: What is the opposite of surtolgim?
A: pospr",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair6,MORE,P,pair6,walbilsour,pinvullin,pinvullin,walbilsour,6757,6514,-0.9271268844604492,3,False," walbilsour

Q: What is the difference between pinvullin and walbilsour?
A: walbilsour is more/greater than pinvullin in all respects

Q: What is the"," walbilsour

Q: What is the difference between pinvullin and walbilsour?
A: walbilsour is more/greater than pinvullin in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair6,LESS,P,pair6,walbilsour,pinvullin,walbilsour,pinvullin,6514,6757,1.2361469268798828,1,True," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is bold and complex, while pinvullin is less/smaller than walb"," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is bold and complex, while pinvullin is less/smaller than walb",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair6,MORE,Q,pair6,walbilsour,pinvullin,pinvullin,walbilsour,6757,6514,-1.0417251586914062,3,False," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is more complex than pinvullin

Q: What is the difference between a"," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is more complex than pinvullin

Q: What is the difference between a",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair6,LESS,Q,pair6,walbilsour,pinvullin,walbilsour,pinvullin,6514,6757,1.3335580825805664,1,True," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is bold and complex, while pinvullin is less/smaller than walb"," walbilsour

Q: What is the difference between a walbilsour and a pinvullin?
A: walbilsour is bold and complex, while pinvullin is less/smaller than walb",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair6,SAME,P,pair6,walbilsour,pinvullin,bold,cautious,10758,21205,0.03508281707763672,12,False," BOLD

Q: What is the difference between a walbilsour and a pinvullin?
A: A walbilsour is bold and complex, while a pinvullin is the same as a walbils"," BOLD

Q: What is the difference between a walbilsour and a pinvullin?
A: A walbilsour is bold and complex, while a pinvullin is the same as a walbils",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair6,OPP,P,pair6,walbilsour,pinvullin,cautious,bold,21205,10758,0.009112358093261719,18,False," Cautious

Q: What is the opposite of a walbilsour?
A: Pinvullin

Q: What is the opposite of a pinvullin?
A: A walbilsour

"," Cautious

Q: What is the opposite of a walbilsour?
A: Pinvullin

Q: What is the opposite of a pinvullin?
A: A walbilsour

",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair6,SAME,Q,pair6,walbilsour,pinvullin,complex,simple,3716,2829,0.8339862823486328,7,False," It is both simple and complex.

Q: What is the difference between a walbilsour and a pinvullin?
A: A walbilsour is something that is bold and complex. A pinvullin is"," It is both simple and complex.

Q: What is the difference between a walbilsour and a pinvullin?
A: A walbilsour is something that is bold and complex. A pinvullin is",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair6,OPP,Q,pair6,walbilsour,pinvullin,simple,complex,2829,3716,-0.7786016464233398,23,False," It is both.

Q: What is the opposite of walbilsour?
A: pinvullin

Q: What is the opposite of pinvullin?
A: walbilsour

Q:"," It is both.

Q: What is the opposite of walbilsour?
A: pinvullin

Q: What is the opposite of pinvullin?
A: walbilsour

Q: What is the opposite of walbilsour?
A: pinvullin

Q: What is the opposite of pinvullin?
A: walbilsour

Q: What is the opposite of walbilsour?
A: pinvullin

Q: What is the opposi",False,False,512,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair7,MORE,P,pair7,stipreisdol,mantunkrur,mantunkrur,stipreisdol,24818,22111,-0.8479738235473633,2,False," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more/greater than mantunkrur in all respects

Q: What is the"," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more/greater than mantunkrur in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair7,LESS,P,pair7,stipreisdol,mantunkrur,stipreisdol,mantunkrur,22111,24818,0.6669197082519531,1,True," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more complex than mantunkrur.

Q: What is the difference between mantunk"," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more complex than mantunkrur.

Q: What is the difference between mantunk",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair7,MORE,Q,pair7,stipreisdol,mantunkrur,mantunkrur,stipreisdol,24818,22111,-0.7206525802612305,2,False," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more complex than mantunkrur in all respects.

Q: What is the difference"," stipreisdol

Q: What is the difference between mantunkrur and stipreisdol?
A: stipreisdol is more complex than mantunkrur in all respects.

Q: What is the difference",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair7,LESS,Q,pair7,stipreisdol,mantunkrur,stipreisdol,mantunkrur,22111,24818,0.4942436218261719,1,True," stipreisdol

Q: What is the difference between a mantunkrur and a stipreisdol?
A: A mantunkrur is a smaller version of a stipreisdol.

Q: What is"," stipreisdol

Q: What is the difference between a mantunkrur and a stipreisdol?
A: A mantunkrur is a smaller version of a stipreisdol.

Q: What is",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair7,SAME,P,pair7,stipreisdol,mantunkrur,bold,cautious,10758,21205,1.6745901107788086,7,False," Bold

Q: What is the difference between a mantunkrur and a stipreisdol?
A: A mantunkrur is bold and complex, while a stipreisdol is bold and simple.

Q:"," Bold

Q: What is the difference between a mantunkrur and a stipreisdol?
A: A mantunkrur is bold and complex, while a stipreisdol is bold and simple.

Q:",True,True,50,SAMEOPP_choice_swap
