trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
MORE_Q_pair2,MORE,Q,pair2,bonstepeik,karplulon,karplulon,bonstepeik,23425,7814,novel_word,"Definitions:
- bonstepeik: something that is bold and complex
- karplulon is more/greater than bonstepeik in all respects

Q: Which is more complex, bonstepeik or karplulon? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair2,LESS,Q,pair2,bonstepeik,karplulon,bonstepeik,karplulon,7814,23425,novel_word,"Definitions:
- bonstepeik: something that is bold and complex
- karplulon is less/smaller than bonstepeik in all respects

Q: Which is more complex, bonstepeik or karplulon? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair3,SAME,P,pair3,grubefas,veilreveim,bold,cautious,13939,45778,attribute_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is the same as grubefas

Q: Is veilreveim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair3,OPP,P,pair3,grubefas,veilreveim,cautious,bold,45778,13939,attribute_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is the opposite of grubefas

Q: Is veilreveim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair3,SAME,Q,pair3,grubefas,veilreveim,complex,simple,6351,4285,attribute_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is the same as grubefas

Q: Is veilreveim complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair3,OPP,Q,pair3,grubefas,veilreveim,simple,complex,4285,6351,attribute_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is the opposite of grubefas

Q: Is veilreveim complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair3,MORE,P,pair3,grubefas,veilreveim,veilreveim,grubefas,58255,73706,novel_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is more/greater than grubefas in all respects

Q: Which is more bold, grubefas or veilreveim? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair3,LESS,P,pair3,grubefas,veilreveim,grubefas,veilreveim,73706,58255,novel_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is less/smaller than grubefas in all respects

Q: Which is more bold, grubefas or veilreveim? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair3,MORE,Q,pair3,grubefas,veilreveim,veilreveim,grubefas,58255,73706,novel_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is more/greater than grubefas in all respects

Q: Which is more complex, grubefas or veilreveim? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair3,LESS,Q,pair3,grubefas,veilreveim,grubefas,veilreveim,73706,58255,novel_word,"Definitions:
- grubefas: something that is bold and complex
- veilreveim is less/smaller than grubefas in all respects

Q: Which is more complex, grubefas or veilreveim? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair4,SAME,P,pair4,mongelpreir,sousnoltour,bold,cautious,13939,45778,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the same as mongelpreir

Q: Is sousnoltour bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair4,OPP,P,pair4,mongelpreir,sousnoltour,cautious,bold,45778,13939,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the opposite of mongelpreir

Q: Is sousnoltour bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair4,SAME,Q,pair4,mongelpreir,sousnoltour,complex,simple,6351,4285,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the same as mongelpreir

Q: Is sousnoltour complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair4,OPP,Q,pair4,mongelpreir,sousnoltour,simple,complex,4285,6351,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the opposite of mongelpreir

Q: Is sousnoltour complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair4,MORE,P,pair4,mongelpreir,sousnoltour,sousnoltour,mongelpreir,31492,74542,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is more/greater than mongelpreir in all respects

Q: Which is more bold, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair4,LESS,P,pair4,mongelpreir,sousnoltour,mongelpreir,sousnoltour,74542,31492,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is less/smaller than mongelpreir in all respects

Q: Which is more bold, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair4,MORE,Q,pair4,mongelpreir,sousnoltour,sousnoltour,mongelpreir,31492,74542,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is more/greater than mongelpreir in all respects

Q: Which is more complex, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair4,LESS,Q,pair4,mongelpreir,sousnoltour,mongelpreir,sousnoltour,74542,31492,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is less/smaller than mongelpreir in all respects

Q: Which is more complex, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair5,SAME,P,pair5,tilzalrus,kulslilkrem,bold,cautious,13939,45778,attribute_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is the same as tilzalrus

Q: Is kulslilkrem bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair5,OPP,P,pair5,tilzalrus,kulslilkrem,cautious,bold,45778,13939,attribute_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is the opposite of tilzalrus

Q: Is kulslilkrem bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair5,SAME,Q,pair5,tilzalrus,kulslilkrem,complex,simple,6351,4285,attribute_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is the same as tilzalrus

Q: Is kulslilkrem complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair5,OPP,Q,pair5,tilzalrus,kulslilkrem,simple,complex,4285,6351,attribute_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is the opposite of tilzalrus

Q: Is kulslilkrem complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair5,MORE,P,pair5,tilzalrus,kulslilkrem,kulslilkrem,tilzalrus,74416,10266,novel_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is more/greater than tilzalrus in all respects

Q: Which is more bold, tilzalrus or kulslilkrem? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair5,LESS,P,pair5,tilzalrus,kulslilkrem,tilzalrus,kulslilkrem,10266,74416,novel_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is less/smaller than tilzalrus in all respects

Q: Which is more bold, tilzalrus or kulslilkrem? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair5,MORE,Q,pair5,tilzalrus,kulslilkrem,kulslilkrem,tilzalrus,74416,10266,novel_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is more/greater than tilzalrus in all respects

Q: Which is more complex, tilzalrus or kulslilkrem? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair5,LESS,Q,pair5,tilzalrus,kulslilkrem,tilzalrus,kulslilkrem,10266,74416,novel_word,"Definitions:
- tilzalrus: something that is bold and complex
- kulslilkrem is less/smaller than tilzalrus in all respects

Q: Which is more complex, tilzalrus or kulslilkrem? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair6,SAME,P,pair6,treleirspik,ferstolbrut,bold,cautious,13939,45778,attribute_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is the same as treleirspik

Q: Is ferstolbrut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair6,OPP,P,pair6,treleirspik,ferstolbrut,cautious,bold,45778,13939,attribute_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is the opposite of treleirspik

Q: Is ferstolbrut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair6,SAME,Q,pair6,treleirspik,ferstolbrut,complex,simple,6351,4285,attribute_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is the same as treleirspik

Q: Is ferstolbrut complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair6,OPP,Q,pair6,treleirspik,ferstolbrut,simple,complex,4285,6351,attribute_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is the opposite of treleirspik

Q: Is ferstolbrut complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair6,MORE,P,pair6,treleirspik,ferstolbrut,ferstolbrut,treleirspik,18227,4258,novel_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is more/greater than treleirspik in all respects

Q: Which is more bold, treleirspik or ferstolbrut? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair6,LESS,P,pair6,treleirspik,ferstolbrut,treleirspik,ferstolbrut,4258,18227,novel_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is less/smaller than treleirspik in all respects

Q: Which is more bold, treleirspik or ferstolbrut? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair6,MORE,Q,pair6,treleirspik,ferstolbrut,ferstolbrut,treleirspik,18227,4258,novel_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is more/greater than treleirspik in all respects

Q: Which is more complex, treleirspik or ferstolbrut? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair6,LESS,Q,pair6,treleirspik,ferstolbrut,treleirspik,ferstolbrut,4258,18227,novel_word,"Definitions:
- treleirspik: something that is bold and complex
- ferstolbrut is less/smaller than treleirspik in all respects

Q: Which is more complex, treleirspik or ferstolbrut? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair7,SAME,P,pair7,zeselbreim,dameirgrein,bold,cautious,13939,45778,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is the same as zeselbreim

Q: Is dameirgrein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair7,OPP,P,pair7,zeselbreim,dameirgrein,cautious,bold,45778,13939,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is the opposite of zeselbreim

Q: Is dameirgrein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair7,SAME,Q,pair7,zeselbreim,dameirgrein,complex,simple,6351,4285,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is the same as zeselbreim

Q: Is dameirgrein complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair7,OPP,Q,pair7,zeselbreim,dameirgrein,simple,complex,4285,6351,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is the opposite of zeselbreim

Q: Is dameirgrein complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair7,MORE,P,pair7,zeselbreim,dameirgrein,dameirgrein,zeselbreim,64767,137584,novel_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is more/greater than zeselbreim in all respects

Q: Which is more bold, zeselbreim or dameirgrein? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair7,LESS,P,pair7,zeselbreim,dameirgrein,zeselbreim,dameirgrein,137584,64767,novel_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is less/smaller than zeselbreim in all respects

Q: Which is more bold, zeselbreim or dameirgrein? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair7,MORE,Q,pair7,zeselbreim,dameirgrein,dameirgrein,zeselbreim,64767,137584,novel_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is more/greater than zeselbreim in all respects

Q: Which is more complex, zeselbreim or dameirgrein? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair7,LESS,Q,pair7,zeselbreim,dameirgrein,zeselbreim,dameirgrein,137584,64767,novel_word,"Definitions:
- zeselbreim: something that is bold and complex
- dameirgrein is less/smaller than zeselbreim in all respects

Q: Which is more complex, zeselbreim or dameirgrein? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair8,SAME,P,pair8,banfelvour,lolvowair,bold,cautious,13939,45778,attribute_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is the same as banfelvour

Q: Is lolvowair bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair8,OPP,P,pair8,banfelvour,lolvowair,cautious,bold,45778,13939,attribute_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is the opposite of banfelvour

Q: Is lolvowair bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair8,SAME,Q,pair8,banfelvour,lolvowair,complex,simple,6351,4285,attribute_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is the same as banfelvour

Q: Is lolvowair complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair8,OPP,Q,pair8,banfelvour,lolvowair,simple,complex,4285,6351,attribute_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is the opposite of banfelvour

Q: Is lolvowair complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair8,MORE,P,pair8,banfelvour,lolvowair,lolvowair,banfelvour,27409,8943,novel_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is more/greater than banfelvour in all respects

Q: Which is more bold, banfelvour or lolvowair? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair8,LESS,P,pair8,banfelvour,lolvowair,banfelvour,lolvowair,8943,27409,novel_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is less/smaller than banfelvour in all respects

Q: Which is more bold, banfelvour or lolvowair? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair8,MORE,Q,pair8,banfelvour,lolvowair,lolvowair,banfelvour,27409,8943,novel_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is more/greater than banfelvour in all respects

Q: Which is more complex, banfelvour or lolvowair? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair8,LESS,Q,pair8,banfelvour,lolvowair,banfelvour,lolvowair,8943,27409,novel_word,"Definitions:
- banfelvour: something that is bold and complex
- lolvowair is less/smaller than banfelvour in all respects

Q: Which is more complex, banfelvour or lolvowair? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair9,SAME,P,pair9,golflounsil,treilrukron,bold,cautious,13939,45778,attribute_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is the same as golflounsil

Q: Is treilrukron bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair9,OPP,P,pair9,golflounsil,treilrukron,cautious,bold,45778,13939,attribute_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is the opposite of golflounsil

Q: Is treilrukron bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair9,SAME,Q,pair9,golflounsil,treilrukron,complex,simple,6351,4285,attribute_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is the same as golflounsil

Q: Is treilrukron complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair9,OPP,Q,pair9,golflounsil,treilrukron,simple,complex,4285,6351,attribute_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is the opposite of golflounsil

Q: Is treilrukron complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair9,MORE,P,pair9,golflounsil,treilrukron,treilrukron,golflounsil,4258,44449,novel_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is more/greater than golflounsil in all respects

Q: Which is more bold, golflounsil or treilrukron? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair9,LESS,P,pair9,golflounsil,treilrukron,golflounsil,treilrukron,44449,4258,novel_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is less/smaller than golflounsil in all respects

Q: Which is more bold, golflounsil or treilrukron? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair9,MORE,Q,pair9,golflounsil,treilrukron,treilrukron,golflounsil,4258,44449,novel_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is more/greater than golflounsil in all respects

Q: Which is more complex, golflounsil or treilrukron? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair9,LESS,Q,pair9,golflounsil,treilrukron,golflounsil,treilrukron,44449,4258,novel_word,"Definitions:
- golflounsil: something that is bold and complex
- treilrukron is less/smaller than golflounsil in all respects

Q: Which is more complex, golflounsil or treilrukron? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair10,SAME,P,pair10,presdeidom,tinmoulrok,bold,cautious,13939,45778,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the same as presdeidom

Q: Is tinmoulrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair10,OPP,P,pair10,presdeidom,tinmoulrok,cautious,bold,45778,13939,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the opposite of presdeidom

Q: Is tinmoulrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair10,SAME,Q,pair10,presdeidom,tinmoulrok,complex,simple,6351,4285,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the same as presdeidom

Q: Is tinmoulrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair10,OPP,Q,pair10,presdeidom,tinmoulrok,simple,complex,4285,6351,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the opposite of presdeidom

Q: Is tinmoulrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair10,MORE,P,pair10,presdeidom,tinmoulrok,tinmoulrok,presdeidom,24790,1652,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is more/greater than presdeidom in all respects

Q: Which is more bold, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair10,LESS,P,pair10,presdeidom,tinmoulrok,presdeidom,tinmoulrok,1652,24790,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is less/smaller than presdeidom in all respects

Q: Which is more bold, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair10,MORE,Q,pair10,presdeidom,tinmoulrok,tinmoulrok,presdeidom,24790,1652,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is more/greater than presdeidom in all respects

Q: Which is more complex, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair10,LESS,Q,pair10,presdeidom,tinmoulrok,presdeidom,tinmoulrok,1652,24790,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is less/smaller than presdeidom in all respects

Q: Which is more complex, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair11,SAME,P,pair11,nosrilrait,firgresdin,bold,cautious,13939,45778,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the same as nosrilrait

Q: Is firgresdin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair11,OPP,P,pair11,nosrilrait,firgresdin,cautious,bold,45778,13939,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the opposite of nosrilrait

Q: Is firgresdin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair11,SAME,Q,pair11,nosrilrait,firgresdin,complex,simple,6351,4285,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the same as nosrilrait

Q: Is firgresdin complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair11,OPP,Q,pair11,nosrilrait,firgresdin,simple,complex,4285,6351,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the opposite of nosrilrait

Q: Is firgresdin complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair11,MORE,P,pair11,nosrilrait,firgresdin,firgresdin,nosrilrait,33992,11891,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is more/greater than nosrilrait in all respects

Q: Which is more bold, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair11,LESS,P,pair11,nosrilrait,firgresdin,nosrilrait,firgresdin,11891,33992,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is less/smaller than nosrilrait in all respects

Q: Which is more bold, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair11,MORE,Q,pair11,nosrilrait,firgresdin,firgresdin,nosrilrait,33992,11891,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is more/greater than nosrilrait in all respects

Q: Which is more complex, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair11,LESS,Q,pair11,nosrilrait,firgresdin,nosrilrait,firgresdin,11891,33992,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is less/smaller than nosrilrait in all respects

Q: Which is more complex, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair12,SAME,P,pair12,saisbronwim,zoungairmu,bold,cautious,13939,45778,attribute_word,"Definitions:
- saisbronwim: something that is bold and complex
- zoungairmu is the same as saisbronwim

Q: Is zoungairmu bold or cautious? (Answer EXACTLY ONE WORD)
A:"
