trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
MORE_Q_pair2,MORE,Q,pair2,lurziflein,nourormoum,nourormoum,lurziflein,31219,20605,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is more/greater than lurziflein in all respects

Q: Which is more complex, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair2,LESS,Q,pair2,lurziflein,nourormoum,lurziflein,nourormoum,20605,31219,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is less/smaller than lurziflein in all respects

Q: Which is more complex, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair3,SAME,P,pair3,nosrilrait,firgresdin,bold,cautious,10758,21205,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the same as nosrilrait

Q: Is firgresdin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair3,OPP,P,pair3,nosrilrait,firgresdin,cautious,bold,21205,10758,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the opposite of nosrilrait

Q: Is firgresdin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair3,SAME,Q,pair3,nosrilrait,firgresdin,complex,simple,3716,2829,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the same as nosrilrait

Q: Is firgresdin complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair3,OPP,Q,pair3,nosrilrait,firgresdin,simple,complex,2829,3716,attribute_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is the opposite of nosrilrait

Q: Is firgresdin complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair3,MORE,P,pair3,nosrilrait,firgresdin,firgresdin,nosrilrait,37979,43630,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is more/greater than nosrilrait in all respects

Q: Which is more bold, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair3,LESS,P,pair3,nosrilrait,firgresdin,nosrilrait,firgresdin,43630,37979,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is less/smaller than nosrilrait in all respects

Q: Which is more bold, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair3,MORE,Q,pair3,nosrilrait,firgresdin,firgresdin,nosrilrait,37979,43630,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is more/greater than nosrilrait in all respects

Q: Which is more complex, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair3,LESS,Q,pair3,nosrilrait,firgresdin,nosrilrait,firgresdin,43630,37979,novel_word,"Definitions:
- nosrilrait: something that is bold and complex
- firgresdin is less/smaller than nosrilrait in all respects

Q: Which is more complex, nosrilrait or firgresdin? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair4,SAME,P,pair4,prinbrimot,graigorpoul,bold,cautious,10758,21205,attribute_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is the same as prinbrimot

Q: Is graigorpoul bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair4,OPP,P,pair4,prinbrimot,graigorpoul,cautious,bold,21205,10758,attribute_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is the opposite of prinbrimot

Q: Is graigorpoul bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair4,SAME,Q,pair4,prinbrimot,graigorpoul,complex,simple,3716,2829,attribute_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is the same as prinbrimot

Q: Is graigorpoul complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair4,OPP,Q,pair4,prinbrimot,graigorpoul,simple,complex,2829,3716,attribute_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is the opposite of prinbrimot

Q: Is graigorpoul complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair4,MORE,P,pair4,prinbrimot,graigorpoul,graigorpoul,prinbrimot,7933,6059,novel_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is more/greater than prinbrimot in all respects

Q: Which is more bold, prinbrimot or graigorpoul? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair4,LESS,P,pair4,prinbrimot,graigorpoul,prinbrimot,graigorpoul,6059,7933,novel_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is less/smaller than prinbrimot in all respects

Q: Which is more bold, prinbrimot or graigorpoul? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair4,MORE,Q,pair4,prinbrimot,graigorpoul,graigorpoul,prinbrimot,7933,6059,novel_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is more/greater than prinbrimot in all respects

Q: Which is more complex, prinbrimot or graigorpoul? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair4,LESS,Q,pair4,prinbrimot,graigorpoul,prinbrimot,graigorpoul,6059,7933,novel_word,"Definitions:
- prinbrimot: something that is bold and complex
- graigorpoul is less/smaller than prinbrimot in all respects

Q: Which is more complex, prinbrimot or graigorpoul? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair5,SAME,P,pair5,pairdainpem,natrougris,bold,cautious,10758,21205,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the same as pairdainpem

Q: Is natrougris bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair5,OPP,P,pair5,pairdainpem,natrougris,cautious,bold,21205,10758,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the opposite of pairdainpem

Q: Is natrougris bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair5,SAME,Q,pair5,pairdainpem,natrougris,complex,simple,3716,2829,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the same as pairdainpem

Q: Is natrougris complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair5,OPP,Q,pair5,pairdainpem,natrougris,simple,complex,2829,3716,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the opposite of pairdainpem

Q: Is natrougris complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair5,MORE,P,pair5,pairdainpem,natrougris,natrougris,pairdainpem,34664,5166,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is more/greater than pairdainpem in all respects

Q: Which is more bold, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair5,LESS,P,pair5,pairdainpem,natrougris,pairdainpem,natrougris,5166,34664,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is less/smaller than pairdainpem in all respects

Q: Which is more bold, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair5,MORE,Q,pair5,pairdainpem,natrougris,natrougris,pairdainpem,34664,5166,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is more/greater than pairdainpem in all respects

Q: Which is more complex, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair5,LESS,Q,pair5,pairdainpem,natrougris,pairdainpem,natrougris,5166,34664,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is less/smaller than pairdainpem in all respects

Q: Which is more complex, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair6,SAME,P,pair6,treinkispir,finprilna,bold,cautious,10758,21205,attribute_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is the same as treinkispir

Q: Is finprilna bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair6,OPP,P,pair6,treinkispir,finprilna,cautious,bold,21205,10758,attribute_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is the opposite of treinkispir

Q: Is finprilna bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair6,SAME,Q,pair6,treinkispir,finprilna,complex,simple,3716,2829,attribute_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is the same as treinkispir

Q: Is finprilna complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair6,OPP,Q,pair6,treinkispir,finprilna,simple,complex,2829,3716,attribute_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is the opposite of treinkispir

Q: Is finprilna complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair6,MORE,P,pair6,treinkispir,finprilna,finprilna,treinkispir,957,2054,novel_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is more/greater than treinkispir in all respects

Q: Which is more bold, treinkispir or finprilna? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair6,LESS,P,pair6,treinkispir,finprilna,treinkispir,finprilna,2054,957,novel_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is less/smaller than treinkispir in all respects

Q: Which is more bold, treinkispir or finprilna? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair6,MORE,Q,pair6,treinkispir,finprilna,finprilna,treinkispir,957,2054,novel_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is more/greater than treinkispir in all respects

Q: Which is more complex, treinkispir or finprilna? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair6,LESS,Q,pair6,treinkispir,finprilna,treinkispir,finprilna,2054,957,novel_word,"Definitions:
- treinkispir: something that is bold and complex
- finprilna is less/smaller than treinkispir in all respects

Q: Which is more complex, treinkispir or finprilna? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair7,SAME,P,pair7,speivanlail,grafeplut,bold,cautious,10758,21205,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the same as speivanlail

Q: Is grafeplut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair7,OPP,P,pair7,speivanlail,grafeplut,cautious,bold,21205,10758,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the opposite of speivanlail

Q: Is grafeplut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair7,SAME,Q,pair7,speivanlail,grafeplut,complex,simple,3716,2829,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the same as speivanlail

Q: Is grafeplut complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair7,OPP,Q,pair7,speivanlail,grafeplut,simple,complex,2829,3716,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the opposite of speivanlail

Q: Is grafeplut complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair7,MORE,P,pair7,speivanlail,grafeplut,grafeplut,speivanlail,7933,693,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is more/greater than speivanlail in all respects

Q: Which is more bold, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair7,LESS,P,pair7,speivanlail,grafeplut,speivanlail,grafeplut,693,7933,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is less/smaller than speivanlail in all respects

Q: Which is more bold, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair7,MORE,Q,pair7,speivanlail,grafeplut,grafeplut,speivanlail,7933,693,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is more/greater than speivanlail in all respects

Q: Which is more complex, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair7,LESS,Q,pair7,speivanlail,grafeplut,speivanlail,grafeplut,693,7933,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is less/smaller than speivanlail in all respects

Q: Which is more complex, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair8,SAME,P,pair8,fairtrelfir,mispalkei,bold,cautious,10758,21205,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the same as fairtrelfir

Q: Is mispalkei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair8,OPP,P,pair8,fairtrelfir,mispalkei,cautious,bold,21205,10758,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the opposite of fairtrelfir

Q: Is mispalkei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair8,SAME,Q,pair8,fairtrelfir,mispalkei,complex,simple,3716,2829,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the same as fairtrelfir

Q: Is mispalkei complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair8,OPP,Q,pair8,fairtrelfir,mispalkei,simple,complex,2829,3716,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the opposite of fairtrelfir

Q: Is mispalkei complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair8,MORE,P,pair8,fairtrelfir,mispalkei,mispalkei,fairtrelfir,2984,3148,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is more/greater than fairtrelfir in all respects

Q: Which is more bold, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair8,LESS,P,pair8,fairtrelfir,mispalkei,fairtrelfir,mispalkei,3148,2984,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is less/smaller than fairtrelfir in all respects

Q: Which is more bold, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair8,MORE,Q,pair8,fairtrelfir,mispalkei,mispalkei,fairtrelfir,2984,3148,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is more/greater than fairtrelfir in all respects

Q: Which is more complex, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair8,LESS,Q,pair8,fairtrelfir,mispalkei,fairtrelfir,mispalkei,3148,2984,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is less/smaller than fairtrelfir in all respects

Q: Which is more complex, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair9,SAME,P,pair9,brervirslot,traflilrat,bold,cautious,10758,21205,attribute_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is the same as brervirslot

Q: Is traflilrat bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair9,OPP,P,pair9,brervirslot,traflilrat,cautious,bold,21205,10758,attribute_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is the opposite of brervirslot

Q: Is traflilrat bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair9,SAME,Q,pair9,brervirslot,traflilrat,complex,simple,3716,2829,attribute_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is the same as brervirslot

Q: Is traflilrat complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair9,OPP,Q,pair9,brervirslot,traflilrat,simple,complex,2829,3716,attribute_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is the opposite of brervirslot

Q: Is traflilrat complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair9,MORE,P,pair9,brervirslot,traflilrat,traflilrat,brervirslot,1291,1449,novel_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is more/greater than brervirslot in all respects

Q: Which is more bold, brervirslot or traflilrat? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair9,LESS,P,pair9,brervirslot,traflilrat,brervirslot,traflilrat,1449,1291,novel_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is less/smaller than brervirslot in all respects

Q: Which is more bold, brervirslot or traflilrat? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair9,MORE,Q,pair9,brervirslot,traflilrat,traflilrat,brervirslot,1291,1449,novel_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is more/greater than brervirslot in all respects

Q: Which is more complex, brervirslot or traflilrat? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair9,LESS,Q,pair9,brervirslot,traflilrat,brervirslot,traflilrat,1449,1291,novel_word,"Definitions:
- brervirslot: something that is bold and complex
- traflilrat is less/smaller than brervirslot in all respects

Q: Which is more complex, brervirslot or traflilrat? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair10,SAME,P,pair10,bonzertrou,welkobok,bold,cautious,10758,21205,attribute_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is the same as bonzertrou

Q: Is welkobok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair10,OPP,P,pair10,bonzertrou,welkobok,cautious,bold,21205,10758,attribute_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is the opposite of bonzertrou

Q: Is welkobok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair10,SAME,Q,pair10,bonzertrou,welkobok,complex,simple,3716,2829,attribute_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is the same as bonzertrou

Q: Is welkobok complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair10,OPP,Q,pair10,bonzertrou,welkobok,simple,complex,2829,3716,attribute_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is the opposite of bonzertrou

Q: Is welkobok complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair10,MORE,P,pair10,bonzertrou,welkobok,welkobok,bonzertrou,5029,5351,novel_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is more/greater than bonzertrou in all respects

Q: Which is more bold, bonzertrou or welkobok? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair10,LESS,P,pair10,bonzertrou,welkobok,bonzertrou,welkobok,5351,5029,novel_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is less/smaller than bonzertrou in all respects

Q: Which is more bold, bonzertrou or welkobok? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair10,MORE,Q,pair10,bonzertrou,welkobok,welkobok,bonzertrou,5029,5351,novel_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is more/greater than bonzertrou in all respects

Q: Which is more complex, bonzertrou or welkobok? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair10,LESS,Q,pair10,bonzertrou,welkobok,bonzertrou,welkobok,5351,5029,novel_word,"Definitions:
- bonzertrou: something that is bold and complex
- welkobok is less/smaller than bonzertrou in all respects

Q: Which is more complex, bonzertrou or welkobok? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair11,SAME,P,pair11,disflolsla,restresnein,bold,cautious,10758,21205,attribute_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is the same as disflolsla

Q: Is restresnein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair11,OPP,P,pair11,disflolsla,restresnein,cautious,bold,21205,10758,attribute_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is the opposite of disflolsla

Q: Is restresnein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair11,SAME,Q,pair11,disflolsla,restresnein,complex,simple,3716,2829,attribute_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is the same as disflolsla

Q: Is restresnein complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair11,OPP,Q,pair11,disflolsla,restresnein,simple,complex,2829,3716,attribute_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is the opposite of disflolsla

Q: Is restresnein complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair11,MORE,P,pair11,disflolsla,restresnein,restresnein,disflolsla,1334,595,novel_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is more/greater than disflolsla in all respects

Q: Which is more bold, disflolsla or restresnein? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair11,LESS,P,pair11,disflolsla,restresnein,disflolsla,restresnein,595,1334,novel_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is less/smaller than disflolsla in all respects

Q: Which is more bold, disflolsla or restresnein? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair11,MORE,Q,pair11,disflolsla,restresnein,restresnein,disflolsla,1334,595,novel_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is more/greater than disflolsla in all respects

Q: Which is more complex, disflolsla or restresnein? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair11,LESS,Q,pair11,disflolsla,restresnein,disflolsla,restresnein,595,1334,novel_word,"Definitions:
- disflolsla: something that is bold and complex
- restresnein is less/smaller than disflolsla in all respects

Q: Which is more complex, disflolsla or restresnein? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair12,SAME,P,pair12,plusvasnaik,waitrasflal,bold,cautious,10758,21205,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the same as plusvasnaik

Q: Is waitrasflal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair12,OPP,P,pair12,plusvasnaik,waitrasflal,cautious,bold,21205,10758,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the opposite of plusvasnaik

Q: Is waitrasflal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair12,SAME,Q,pair12,plusvasnaik,waitrasflal,complex,simple,3716,2829,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the same as plusvasnaik

Q: Is waitrasflal complex or simple? (Answer EXACTLY ONE WORD)
A:"
