trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
MORE_Q_pair1,MORE,Q,pair1,moungisgel,grodosplu,grodosplu,moungisgel,10707,54409,novel_word,"Definitions:
- moungisgel: something that is bold and complex
- grodosplu is more/greater than moungisgel in all respects

Q: Which is more complex, moungisgel or grodosplu? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair1,LESS,Q,pair1,moungisgel,grodosplu,moungisgel,grodosplu,54409,10707,novel_word,"Definitions:
- moungisgel: something that is bold and complex
- grodosplu is less/smaller than moungisgel in all respects

Q: Which is more complex, moungisgel or grodosplu? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair2,SAME,P,pair2,girlatrei,sonsaprom,bold,cautious,14265,46878,attribute_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is the same as girlatrei

Q: Is sonsaprom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair2,OPP,P,pair2,girlatrei,sonsaprom,cautious,bold,46878,14265,attribute_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is the opposite of girlatrei

Q: Is sonsaprom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair2,SAME,Q,pair2,girlatrei,sonsaprom,complex,simple,6485,4382,attribute_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is the same as girlatrei

Q: Is sonsaprom complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair2,OPP,Q,pair2,girlatrei,sonsaprom,simple,complex,4382,6485,attribute_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is the opposite of girlatrei

Q: Is sonsaprom complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair2,MORE,P,pair2,girlatrei,sonsaprom,sonsaprom,girlatrei,26419,3828,novel_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is more/greater than girlatrei in all respects

Q: Which is more bold, girlatrei or sonsaprom? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair2,LESS,P,pair2,girlatrei,sonsaprom,girlatrei,sonsaprom,3828,26419,novel_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is less/smaller than girlatrei in all respects

Q: Which is more bold, girlatrei or sonsaprom? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair2,MORE,Q,pair2,girlatrei,sonsaprom,sonsaprom,girlatrei,26419,3828,novel_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is more/greater than girlatrei in all respects

Q: Which is more complex, girlatrei or sonsaprom? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair2,LESS,Q,pair2,girlatrei,sonsaprom,girlatrei,sonsaprom,3828,26419,novel_word,"Definitions:
- girlatrei: something that is bold and complex
- sonsaprom is less/smaller than girlatrei in all respects

Q: Which is more complex, girlatrei or sonsaprom? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair3,SAME,P,pair3,slelweisgem,tesflurfait,bold,cautious,14265,46878,attribute_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is the same as slelweisgem

Q: Is tesflurfait bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair3,OPP,P,pair3,slelweisgem,tesflurfait,cautious,bold,46878,14265,attribute_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is the opposite of slelweisgem

Q: Is tesflurfait bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair3,SAME,Q,pair3,slelweisgem,tesflurfait,complex,simple,6485,4382,attribute_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is the same as slelweisgem

Q: Is tesflurfait complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair3,OPP,Q,pair3,slelweisgem,tesflurfait,simple,complex,4382,6485,attribute_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is the opposite of slelweisgem

Q: Is tesflurfait complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair3,MORE,P,pair3,slelweisgem,tesflurfait,tesflurfait,slelweisgem,51309,20328,novel_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is more/greater than slelweisgem in all respects

Q: Which is more bold, slelweisgem or tesflurfait? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair3,LESS,P,pair3,slelweisgem,tesflurfait,slelweisgem,tesflurfait,20328,51309,novel_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is less/smaller than slelweisgem in all respects

Q: Which is more bold, slelweisgem or tesflurfait? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair3,MORE,Q,pair3,slelweisgem,tesflurfait,tesflurfait,slelweisgem,51309,20328,novel_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is more/greater than slelweisgem in all respects

Q: Which is more complex, slelweisgem or tesflurfait? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair3,LESS,Q,pair3,slelweisgem,tesflurfait,slelweisgem,tesflurfait,20328,51309,novel_word,"Definitions:
- slelweisgem: something that is bold and complex
- tesflurfait is less/smaller than slelweisgem in all respects

Q: Which is more complex, slelweisgem or tesflurfait? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair4,SAME,P,pair4,braszeintok,kirzelplom,bold,cautious,14265,46878,attribute_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is the same as braszeintok

Q: Is kirzelplom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair4,OPP,P,pair4,braszeintok,kirzelplom,cautious,bold,46878,14265,attribute_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is the opposite of braszeintok

Q: Is kirzelplom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair4,SAME,Q,pair4,braszeintok,kirzelplom,complex,simple,6485,4382,attribute_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is the same as braszeintok

Q: Is kirzelplom complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair4,OPP,Q,pair4,braszeintok,kirzelplom,simple,complex,4382,6485,attribute_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is the opposite of braszeintok

Q: Is kirzelplom complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair4,MORE,P,pair4,braszeintok,kirzelplom,kirzelplom,braszeintok,73730,46496,novel_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is more/greater than braszeintok in all respects

Q: Which is more bold, braszeintok or kirzelplom? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair4,LESS,P,pair4,braszeintok,kirzelplom,braszeintok,kirzelplom,46496,73730,novel_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is less/smaller than braszeintok in all respects

Q: Which is more bold, braszeintok or kirzelplom? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair4,MORE,Q,pair4,braszeintok,kirzelplom,kirzelplom,braszeintok,73730,46496,novel_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is more/greater than braszeintok in all respects

Q: Which is more complex, braszeintok or kirzelplom? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair4,LESS,Q,pair4,braszeintok,kirzelplom,braszeintok,kirzelplom,46496,73730,novel_word,"Definitions:
- braszeintok: something that is bold and complex
- kirzelplom is less/smaller than braszeintok in all respects

Q: Which is more complex, braszeintok or kirzelplom? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair5,SAME,P,pair5,mongelpreir,sousnoltour,bold,cautious,14265,46878,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the same as mongelpreir

Q: Is sousnoltour bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair5,OPP,P,pair5,mongelpreir,sousnoltour,cautious,bold,46878,14265,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the opposite of mongelpreir

Q: Is sousnoltour bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair5,SAME,Q,pair5,mongelpreir,sousnoltour,complex,simple,6485,4382,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the same as mongelpreir

Q: Is sousnoltour complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair5,OPP,Q,pair5,mongelpreir,sousnoltour,simple,complex,4382,6485,attribute_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is the opposite of mongelpreir

Q: Is sousnoltour complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair5,MORE,P,pair5,mongelpreir,sousnoltour,sousnoltour,mongelpreir,32592,75642,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is more/greater than mongelpreir in all respects

Q: Which is more bold, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair5,LESS,P,pair5,mongelpreir,sousnoltour,mongelpreir,sousnoltour,75642,32592,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is less/smaller than mongelpreir in all respects

Q: Which is more bold, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair5,MORE,Q,pair5,mongelpreir,sousnoltour,sousnoltour,mongelpreir,32592,75642,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is more/greater than mongelpreir in all respects

Q: Which is more complex, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair5,LESS,Q,pair5,mongelpreir,sousnoltour,mongelpreir,sousnoltour,75642,32592,novel_word,"Definitions:
- mongelpreir: something that is bold and complex
- sousnoltour is less/smaller than mongelpreir in all respects

Q: Which is more complex, mongelpreir or sousnoltour? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair6,SAME,P,pair6,lurziflein,nourormoum,bold,cautious,14265,46878,attribute_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is the same as lurziflein

Q: Is nourormoum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair6,OPP,P,pair6,lurziflein,nourormoum,cautious,bold,46878,14265,attribute_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is the opposite of lurziflein

Q: Is nourormoum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair6,SAME,Q,pair6,lurziflein,nourormoum,complex,simple,6485,4382,attribute_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is the same as lurziflein

Q: Is nourormoum complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair6,OPP,Q,pair6,lurziflein,nourormoum,simple,complex,4382,6485,attribute_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is the opposite of lurziflein

Q: Is nourormoum complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair6,MORE,P,pair6,lurziflein,nourormoum,nourormoum,lurziflein,46798,47747,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is more/greater than lurziflein in all respects

Q: Which is more bold, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair6,LESS,P,pair6,lurziflein,nourormoum,lurziflein,nourormoum,47747,46798,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is less/smaller than lurziflein in all respects

Q: Which is more bold, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair6,MORE,Q,pair6,lurziflein,nourormoum,nourormoum,lurziflein,46798,47747,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is more/greater than lurziflein in all respects

Q: Which is more complex, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair6,LESS,Q,pair6,lurziflein,nourormoum,lurziflein,nourormoum,47747,46798,novel_word,"Definitions:
- lurziflein: something that is bold and complex
- nourormoum is less/smaller than lurziflein in all respects

Q: Which is more complex, lurziflein or nourormoum? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair7,SAME,P,pair7,spurkervour,maiszergut,bold,cautious,14265,46878,attribute_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is the same as spurkervour

Q: Is maiszergut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair7,OPP,P,pair7,spurkervour,maiszergut,cautious,bold,46878,14265,attribute_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is the opposite of spurkervour

Q: Is maiszergut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair7,SAME,Q,pair7,spurkervour,maiszergut,complex,simple,6485,4382,attribute_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is the same as spurkervour

Q: Is maiszergut complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair7,OPP,Q,pair7,spurkervour,maiszergut,simple,complex,4382,6485,attribute_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is the opposite of spurkervour

Q: Is maiszergut complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair7,MORE,P,pair7,spurkervour,maiszergut,maiszergut,spurkervour,10071,60131,novel_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is more/greater than spurkervour in all respects

Q: Which is more bold, spurkervour or maiszergut? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair7,LESS,P,pair7,spurkervour,maiszergut,spurkervour,maiszergut,60131,10071,novel_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is less/smaller than spurkervour in all respects

Q: Which is more bold, spurkervour or maiszergut? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair7,MORE,Q,pair7,spurkervour,maiszergut,maiszergut,spurkervour,10071,60131,novel_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is more/greater than spurkervour in all respects

Q: Which is more complex, spurkervour or maiszergut? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair7,LESS,Q,pair7,spurkervour,maiszergut,spurkervour,maiszergut,60131,10071,novel_word,"Definitions:
- spurkervour: something that is bold and complex
- maiszergut is less/smaller than spurkervour in all respects

Q: Which is more complex, spurkervour or maiszergut? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair8,SAME,P,pair8,pleikrawait,wisfliskrum,bold,cautious,14265,46878,attribute_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is the same as pleikrawait

Q: Is wisfliskrum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair8,OPP,P,pair8,pleikrawait,wisfliskrum,cautious,bold,46878,14265,attribute_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is the opposite of pleikrawait

Q: Is wisfliskrum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair8,SAME,Q,pair8,pleikrawait,wisfliskrum,complex,simple,6485,4382,attribute_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is the same as pleikrawait

Q: Is wisfliskrum complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair8,OPP,Q,pair8,pleikrawait,wisfliskrum,simple,complex,4382,6485,attribute_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is the opposite of pleikrawait

Q: Is wisfliskrum complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair8,MORE,P,pair8,pleikrawait,wisfliskrum,wisfliskrum,pleikrawait,19112,7245,novel_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is more/greater than pleikrawait in all respects

Q: Which is more bold, pleikrawait or wisfliskrum? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair8,LESS,P,pair8,pleikrawait,wisfliskrum,pleikrawait,wisfliskrum,7245,19112,novel_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is less/smaller than pleikrawait in all respects

Q: Which is more bold, pleikrawait or wisfliskrum? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair8,MORE,Q,pair8,pleikrawait,wisfliskrum,wisfliskrum,pleikrawait,19112,7245,novel_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is more/greater than pleikrawait in all respects

Q: Which is more complex, pleikrawait or wisfliskrum? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair8,LESS,Q,pair8,pleikrawait,wisfliskrum,pleikrawait,wisfliskrum,7245,19112,novel_word,"Definitions:
- pleikrawait: something that is bold and complex
- wisfliskrum is less/smaller than pleikrawait in all respects

Q: Which is more complex, pleikrawait or wisfliskrum? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair9,SAME,P,pair9,treiszesaim,sleismurbam,bold,cautious,14265,46878,attribute_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is the same as treiszesaim

Q: Is sleismurbam bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair9,OPP,P,pair9,treiszesaim,sleismurbam,cautious,bold,46878,14265,attribute_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is the opposite of treiszesaim

Q: Is sleismurbam bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair9,SAME,Q,pair9,treiszesaim,sleismurbam,complex,simple,6485,4382,attribute_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is the same as treiszesaim

Q: Is sleismurbam complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair9,OPP,Q,pair9,treiszesaim,sleismurbam,simple,complex,4382,6485,attribute_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is the opposite of treiszesaim

Q: Is sleismurbam complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair9,MORE,P,pair9,treiszesaim,sleismurbam,sleismurbam,treiszesaim,20328,4353,novel_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is more/greater than treiszesaim in all respects

Q: Which is more bold, treiszesaim or sleismurbam? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair9,LESS,P,pair9,treiszesaim,sleismurbam,treiszesaim,sleismurbam,4353,20328,novel_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is less/smaller than treiszesaim in all respects

Q: Which is more bold, treiszesaim or sleismurbam? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair9,MORE,Q,pair9,treiszesaim,sleismurbam,sleismurbam,treiszesaim,20328,4353,novel_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is more/greater than treiszesaim in all respects

Q: Which is more complex, treiszesaim or sleismurbam? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair9,LESS,Q,pair9,treiszesaim,sleismurbam,treiszesaim,sleismurbam,4353,20328,novel_word,"Definitions:
- treiszesaim: something that is bold and complex
- sleismurbam is less/smaller than treiszesaim in all respects

Q: Which is more complex, treiszesaim or sleismurbam? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair10,SAME,P,pair10,parflainzin,resseinpeik,bold,cautious,14265,46878,attribute_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is the same as parflainzin

Q: Is resseinpeik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair10,OPP,P,pair10,parflainzin,resseinpeik,cautious,bold,46878,14265,attribute_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is the opposite of parflainzin

Q: Is resseinpeik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair10,SAME,Q,pair10,parflainzin,resseinpeik,complex,simple,6485,4382,attribute_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is the same as parflainzin

Q: Is resseinpeik complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair10,OPP,Q,pair10,parflainzin,resseinpeik,simple,complex,4382,6485,attribute_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is the opposite of parflainzin

Q: Is resseinpeik complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair10,MORE,P,pair10,parflainzin,resseinpeik,resseinpeik,parflainzin,594,1370,novel_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is more/greater than parflainzin in all respects

Q: Which is more bold, parflainzin or resseinpeik? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair10,LESS,P,pair10,parflainzin,resseinpeik,parflainzin,resseinpeik,1370,594,novel_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is less/smaller than parflainzin in all respects

Q: Which is more bold, parflainzin or resseinpeik? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair10,MORE,Q,pair10,parflainzin,resseinpeik,resseinpeik,parflainzin,594,1370,novel_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is more/greater than parflainzin in all respects

Q: Which is more complex, parflainzin or resseinpeik? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair10,LESS,Q,pair10,parflainzin,resseinpeik,parflainzin,resseinpeik,1370,594,novel_word,"Definitions:
- parflainzin: something that is bold and complex
- resseinpeik is less/smaller than parflainzin in all respects

Q: Which is more complex, parflainzin or resseinpeik? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair11,SAME,P,pair11,presdeidom,tinmoulrok,bold,cautious,14265,46878,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the same as presdeidom

Q: Is tinmoulrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair11,OPP,P,pair11,presdeidom,tinmoulrok,cautious,bold,46878,14265,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the opposite of presdeidom

Q: Is tinmoulrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair11,SAME,Q,pair11,presdeidom,tinmoulrok,complex,simple,6485,4382,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the same as presdeidom

Q: Is tinmoulrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair11,OPP,Q,pair11,presdeidom,tinmoulrok,simple,complex,4382,6485,attribute_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is the opposite of presdeidom

Q: Is tinmoulrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair11,MORE,P,pair11,presdeidom,tinmoulrok,tinmoulrok,presdeidom,25826,1685,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is more/greater than presdeidom in all respects

Q: Which is more bold, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair11,LESS,P,pair11,presdeidom,tinmoulrok,presdeidom,tinmoulrok,1685,25826,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is less/smaller than presdeidom in all respects

Q: Which is more bold, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair11,MORE,Q,pair11,presdeidom,tinmoulrok,tinmoulrok,presdeidom,25826,1685,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is more/greater than presdeidom in all respects

Q: Which is more complex, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair11,LESS,Q,pair11,presdeidom,tinmoulrok,presdeidom,tinmoulrok,1685,25826,novel_word,"Definitions:
- presdeidom: something that is bold and complex
- tinmoulrok is less/smaller than presdeidom in all respects

Q: Which is more complex, presdeidom or tinmoulrok? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair12,SAME,P,pair12,kirraissper,nazailgral,bold,cautious,14265,46878,attribute_word,"Definitions:
- kirraissper: something that is bold and complex
- nazailgral is the same as kirraissper

Q: Is nazailgral bold or cautious? (Answer EXACTLY ONE WORD)
A:"
