trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_MORE_Q_pair1,MORE,Q,pair1,tunzordem,plelsposrun,plelsposrun,tunzordem,7245,11716,8.5625,1,True," plelsposrun

Q: Which is more bold, plelsposrun or tunzordem? (Answer EXACTLY ONE WORD)
A: plelsposrun

Q: Is plelsposrun more complex than tunzord"," plelsposrun

Q: Which is more bold, plelsposrun or tunzordem? (Answer EXACTLY ONE WORD)
A: plelsposrun

Q: Is plelsposrun more complex than tunzord",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair1,LESS,Q,pair1,tunzordem,plelsposrun,tunzordem,plelsposrun,11716,7245,4.75,1,True," tunzordem

Q: Is plelsposrun more complex than tunzordem? (Answer EXACTLY ONE WORD)
A: no

Q: Is plelsposrun less complex than tunzordem? (Answer EX"," tunzordem

Q: Is plelsposrun more complex than tunzordem? (Answer EXACTLY ONE WORD)
A: no

Q: Is plelsposrun less complex than tunzordem? (Answer EX",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair1,SAME,P,pair1,tunzordem,plelsposrun,bold,cautious,14265,46878,7.5,1,True," bold

Q: What does tunzordem mean?
A: something that is bold and complex

Q: Is tunzordem the same as plelsposrun?
A: yes

Q: Is the word tunzordem complex"," bold

Q: What does tunzordem mean?
A: something that is bold and complex

Q: Is tunzordem the same as plelsposrun?
A: yes

Q: Is the word tunzordem complex",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair1,OPP,P,pair1,tunzordem,plelsposrun,cautious,bold,46878,14265,7.125,1,True," cautious

Q: Is the definition of tunzordem correct? (Answer EXACTLY ONE WORD)
A: yes

Q: Is the definition of plelsposrun correct? (Answer EXACTLY ONE WORD)
A: no

"," cautious

Q: Is the definition of tunzordem correct? (Answer EXACTLY ONE WORD)
A: yes

Q: Is the definition of plelsposrun correct? (Answer EXACTLY ONE WORD)
A: no

",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair1,SAME,Q,pair1,tunzordem,plelsposrun,complex,simple,6485,4382,6.125,1,True," complex

Q: Is tunzordem bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: What is the opposite of tunzordem? (Answer EXACTLY ONE WORD)
A: simplicity

"," complex

Q: Is tunzordem bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: What is the opposite of tunzordem? (Answer EXACTLY ONE WORD)
A: simplicity

",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair1,OPP,Q,pair1,tunzordem,plelsposrun,simple,complex,4382,6485,5.9375,1,True," simple

Q: Is tunzordem bold or subtle? (Answer EXACTLY ONE WORD)
A: bold

Q: Is plelsposrun bold or subtle? (Answer EXACTLY ONE WORD)
A: subtle

Q:"," simple

Q: Is tunzordem bold or subtle? (Answer EXACTLY ONE WORD)
A: bold

Q: Is plelsposrun bold or subtle? (Answer EXACTLY ONE WORD)
A: subtle

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair2,MORE,P,pair2,pansaissail,felrulmat,felrulmat,pansaissail,18515,64883,7.375,1,True," felrulmat

Q: Which is more complex, felrulmat or pansaissail? (Answer EXACTLY ONE WORD)
A: felrulmat

Q: Which is more bold and complex, felrulmat"," felrulmat

Q: Which is more complex, felrulmat or pansaissail? (Answer EXACTLY ONE WORD)
A: felrulmat

Q: Which is more bold and complex, felrulmat",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair2,LESS,P,pair2,pansaissail,felrulmat,pansaissail,felrulmat,64883,18515,5.1875,1,True," pansaissail

Q: Is felrulmat more bold than pansaissail? (Answer EXACTLY ONE WORD)
A: no

Q: Which is more complex, felrulmat or pansaissail? ("," pansaissail

Q: Is felrulmat more bold than pansaissail? (Answer EXACTLY ONE WORD)
A: no

Q: Which is more complex, felrulmat or pansaissail? (",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair2,MORE,Q,pair2,pansaissail,felrulmat,felrulmat,pansaissail,18515,64883,4.9375,1,True," felrulmat

Q: Which is more bold, felrulmat or pansaissail? (Answer EXACTLY ONE WORD)
A: felrulmat

Q: Is felrulmat more complex than pansaiss"," felrulmat

Q: Which is more bold, felrulmat or pansaissail? (Answer EXACTLY ONE WORD)
A: felrulmat

Q: Is felrulmat more complex than pansaiss",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair2,LESS,Q,pair2,pansaissail,felrulmat,pansaissail,felrulmat,64883,18515,4.9375,1,True," pansaissail

Q: Is felrulmat less complex than pansaissail? (Answer EXACTLY ONE WORD)
A: yes

Q: Is felrulmat more complex than pansaissail? (Answer EX"," pansaissail

Q: Is felrulmat less complex than pansaissail? (Answer EXACTLY ONE WORD)
A: yes

Q: Is felrulmat more complex than pansaissail? (Answer EX",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair2,SAME,P,pair2,pansaissail,felrulmat,bold,cautious,14265,46878,6.6875,1,True," bold

Q: Is felrulmat simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is felrulmat the same as pansaissail? (Answer EXACTLY ONE WORD)
A:"," bold

Q: Is felrulmat simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is felrulmat the same as pansaissail? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair2,OPP,P,pair2,pansaissail,felrulmat,cautious,bold,46878,14265,8.8125,1,True," cautious

Q: Is felrulmat pansaissail? (Answer EXACTLY ONE WORD)
A: no

Q: Is pansaissail felrulmat? (Answer EXACTLY ONE WORD)
A: no

"," cautious

Q: Is felrulmat pansaissail? (Answer EXACTLY ONE WORD)
A: no

Q: Is pansaissail felrulmat? (Answer EXACTLY ONE WORD)
A: no

",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair2,SAME,Q,pair2,pansaissail,felrulmat,complex,simple,6485,4382,4.875,1,True," complex

Q: Is felrulmat bold or subtle? (Answer EXACTLY ONE WORD)
A: bold

Q: Is felrissail the same as felrulmat? (Answer EXACTLY ONE WORD)
A:"," complex

Q: Is felrulmat bold or subtle? (Answer EXACTLY ONE WORD)
A: bold

Q: Is felrissail the same as felrulmat? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair2,OPP,Q,pair2,pansaissail,felrulmat,simple,complex,4382,6485,4.4375,1,True," Simple

Q: Is pansaissail bold or not bold? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is felrulmat bold or not bold? (Answer EXACTLY ONE WORD)
A: Not

"," Simple

Q: Is pansaissail bold or not bold? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is felrulmat bold or not bold? (Answer EXACTLY ONE WORD)
A: Not

",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair3,MORE,P,pair3,lenfugron,masresgrum,masresgrum,lenfugron,9427,2479,7.5,1,True," masresgrum

Q: Which is more complex, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: masresgrum

Q: Which is more bold and complex, masresgrum"," masresgrum

Q: Which is more complex, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: masresgrum

Q: Which is more bold and complex, masresgrum",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair3,LESS,P,pair3,lenfugron,masresgrum,lenfugron,masresgrum,2479,9427,3.625,1,True," lenfugron

Q: Which is more complex, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: lenfugron

Q: Which is smaller, masresgrum or lenf"," lenfugron

Q: Which is more complex, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: lenfugron

Q: Which is smaller, masresgrum or lenf",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair3,MORE,Q,pair3,lenfugron,masresgrum,masresgrum,lenfugron,9427,2479,6.375,1,True," masresgrum

Q: Is a lenfugron a type of masresgrum?
A: No

Q: Is a masresgrum a type of lenfugron?
A: No

Q: Is a len"," masresgrum

Q: Is a lenfugron a type of masresgrum?
A: No

Q: Is a masresgrum a type of lenfugron?
A: No

Q: Is a len",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair3,LESS,Q,pair3,lenfugron,masresgrum,lenfugron,masresgrum,2479,9427,5.25,1,True," lenfugron

Q: Which is smaller, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: masresgrum

Q: Which is bolder, masresgrum or lenf"," lenfugron

Q: Which is smaller, masresgrum or lenfugron? (Answer EXACTLY ONE WORD)
A: masresgrum

Q: Which is bolder, masresgrum or lenf",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair3,SAME,P,pair3,lenfugron,masresgrum,bold,cautious,14265,46878,8.1875,1,True," bold

Q: Is lenfugron complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is lenfugron and masresgrum the same thing? (Answer EXACTLY ONE WORD)
A"," bold

Q: Is lenfugron complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is lenfugron and masresgrum the same thing? (Answer EXACTLY ONE WORD)
A",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair3,OPP,P,pair3,lenfugron,masresgrum,cautious,bold,46878,14265,6.9375,1,True," cautious

Q: Is lenfugron complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: What is the opposite of lenfugron? (Answer EXACTLY ONE WORD)
A: masresgr"," cautious

Q: Is lenfugron complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: What is the opposite of lenfugron? (Answer EXACTLY ONE WORD)
A: masresgr",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair3,SAME,Q,pair3,lenfugron,masresgrum,complex,simple,6485,4382,5.5625,1,True," complex

Q: Is lenfugron bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is lenfugron something that is bold and complex? (Answer EXACTLY ONE WORD)
A:"," complex

Q: Is lenfugron bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is lenfugron something that is bold and complex? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair3,OPP,Q,pair3,lenfugron,masresgrum,simple,complex,4382,6485,5.8125,1,True," simple

Q: Is lenfugron simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is lenfugron similar to or dissimilar from masresgrum? (Answer EXACTLY ONE WORD"," simple

Q: Is lenfugron simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is lenfugron similar to or dissimilar from masresgrum? (Answer EXACTLY ONE WORD",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair4,MORE,P,pair4,traswansoul,girneisli,girneisli,traswansoul,41389,34264,8.0,1,True," girneisli

Q: Which is more complex, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: girneisli

Q: Which is more bold and complex, girneisli"," girneisli

Q: Which is more complex, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: girneisli

Q: Which is more bold and complex, girneisli",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair4,LESS,P,pair4,traswansoul,girneisli,traswansoul,girneisli,34264,41389,2.25,1,True," traswansoul

Q: Which is more complex, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: traswansoul

Q: Is girneisli less/smaller than trasw"," traswansoul

Q: Which is more complex, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: traswansoul

Q: Is girneisli less/smaller than trasw",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair4,MORE,Q,pair4,traswansoul,girneisli,girneisli,traswansoul,41389,34264,7.125,1,True," girneisli

Q: Which is more bold, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: girneisli

Q: Which is greater than the other, girneisli"," girneisli

Q: Which is more bold, girneisli or traswansoul? (Answer EXACTLY ONE WORD)
A: girneisli

Q: Which is greater than the other, girneisli",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair4,LESS,Q,pair4,traswansoul,girneisli,traswansoul,girneisli,34264,41389,3.125,1,True," traswansoul

Q: Is traswansoul greater than girneisli? (Answer EXACTLY ONE WORD)
A: yes

Q: Is girneisli greater than traswansoul? (Answer EXACTLY"," traswansoul

Q: Is traswansoul greater than girneisli? (Answer EXACTLY ONE WORD)
A: yes

Q: Is girneisli greater than traswansoul? (Answer EXACTLY",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair4,SAME,P,pair4,traswansoul,girneisli,bold,cautious,14265,46878,7.9375,1,True," bold

Q: What is an example of a girneisli personality? (Answer with a descriptive paragraph)
A: A girneisli personality is someone who is confident, outgoing, and willing to take risks. They are not afraid to"," bold

Q: What is an example of a girneisli personality? (Answer with a descriptive paragraph)
A: A girneisli personality is someone who is confident, outgoing, and willing to take risks. They are not afraid to",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair4,OPP,P,pair4,traswansoul,girneisli,cautious,bold,46878,14265,7.0,1,True," cautious

Q: Is traswansoul cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a girneisli thing likely to be traswansoul? (Answer EXACTLY ONE WORD)
"," cautious

Q: Is traswansoul cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a girneisli thing likely to be traswansoul? (Answer EXACTLY ONE WORD)
",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair4,SAME,Q,pair4,traswansoul,girneisli,complex,simple,6485,4382,6.75,1,True," Complex

Q: Is traswansoul bold or not bold? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is girneisli bold? (Answer EXACTLY ONE WORD)
A: Yes

Q: Is"," Complex

Q: Is traswansoul bold or not bold? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is girneisli bold? (Answer EXACTLY ONE WORD)
A: Yes

Q: Is",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair4,OPP,Q,pair4,traswansoul,girneisli,simple,complex,4382,6485,5.8125,1,True," simple

Q: Is a traswansoul bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a traswansoul complex or not complex? (Answer EXACTLY ONE WORD)
A:"," simple

Q: Is a traswansoul bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a traswansoul complex or not complex? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair5,MORE,P,pair5,ferzeisrail,sursternaik,sursternaik,ferzeisrail,1765,18728,3.375,1,True," sursternaik

Q: Which is more complex, sursternaik or ferzeisrail? (Answer EXACTLY ONE WORD)
A: sursternaik

Q: Which is more bold and complex, sursternaik"," sursternaik

Q: Which is more complex, sursternaik or ferzeisrail? (Answer EXACTLY ONE WORD)
A: sursternaik

Q: Which is more bold and complex, sursternaik",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair5,LESS,P,pair5,ferzeisrail,sursternaik,ferzeisrail,sursternaik,18728,1765,3.125,1,True," ferzeisrail

Q: Which is more complex, sursternaik or ferzeisrail? (Answer EXACTLY ONE WORD)
A: ferzeisrail

Q: Which is less bold, sursternaik or fer"," ferzeisrail

Q: Which is more complex, sursternaik or ferzeisrail? (Answer EXACTLY ONE WORD)
A: ferzeisrail

Q: Which is less bold, sursternaik or fer",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair5,MORE,Q,pair5,ferzeisrail,sursternaik,sursternaik,ferzeisrail,1765,18728,3.4375,1,True," sursternaik

Q: Which is more complex, ferzeisrail or sursternaik? (Answer EXACTLY ONE WORD)
A: ferzeisrail

Q: Which is more complex, ferzeisrail or fer"," sursternaik

Q: Which is more complex, ferzeisrail or sursternaik? (Answer EXACTLY ONE WORD)
A: ferzeisrail

Q: Which is more complex, ferzeisrail or fer",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair5,LESS,Q,pair5,ferzeisrail,sursternaik,ferzeisrail,sursternaik,18728,1765,3.8125,1,True," ferzeisrail

Q: Is sursternaik less complex than ferzeisrail? (Answer EXACTLY ONE WORD)
A: yes

Q: What is the difference in complexity between ferzeisrail and sursternaik"," ferzeisrail

Q: Is sursternaik less complex than ferzeisrail? (Answer EXACTLY ONE WORD)
A: yes

Q: What is the difference in complexity between ferzeisrail and sursternaik",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair5,SAME,P,pair5,ferzeisrail,sursternaik,bold,cautious,14265,46878,6.375,1,True," bold

Q: Is ferzeisrail bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:"," bold

Q: Is ferzeisrail bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair5,OPP,P,pair5,ferzeisrail,sursternaik,cautious,bold,46878,14265,8.5,1,True," cautious

Q: Is ferzeisrail simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik the opposite of ferzeisrail? (Answer EXACTLY ONE WORD)
A:"," cautious

Q: Is ferzeisrail simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik the opposite of ferzeisrail? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair5,SAME,Q,pair5,ferzeisrail,sursternaik,complex,simple,6485,4382,6.25,1,True," complex

Q: Is ferzeisrail simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q"," complex

Q: Is ferzeisrail simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is sursternaik bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair5,OPP,Q,pair5,ferzeisrail,sursternaik,simple,complex,4382,6485,5.75,1,True," Simple

Q: Is ferzeisrail bold or complex? (Answer EXACTLY ONE WORD)
A: Complex

Q: Is ferzeisrail bold or simple? (Answer EXACTLY ONE WORD)
A: Bold

Q:"," Simple

Q: Is ferzeisrail bold or complex? (Answer EXACTLY ONE WORD)
A: Complex

Q: Is ferzeisrail bold or simple? (Answer EXACTLY ONE WORD)
A: Bold

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair6,MORE,P,pair6,stipreisdol,mantunkrur,mantunkrur,stipreisdol,26976,43773,6.4375,1,True," mantunkrur

Q: Which is more complex, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: mantunkrur

Q: Is mantunkrur greater than stipreisdol"," mantunkrur

Q: Which is more complex, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: mantunkrur

Q: Is mantunkrur greater than stipreisdol",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair6,LESS,P,pair6,stipreisdol,mantunkrur,stipreisdol,mantunkrur,43773,26976,3.875,1,True," stipreisdol

Q: Which is more complex, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: stipreisdol

Q: Which is smaller, mantunkrur or stipre"," stipreisdol

Q: Which is more complex, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: stipreisdol

Q: Which is smaller, mantunkrur or stipre",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair6,MORE,Q,pair6,stipreisdol,mantunkrur,mantunkrur,stipreisdol,26976,43773,5.9375,1,True," mantunkrur

Q: Is mantunkrur greater than stipreisdol in all respects? (Answer EXACTLY ONE WORD)
A: yes

Q: Is a stipreisdol something that is bold and complex? ("," mantunkrur

Q: Is mantunkrur greater than stipreisdol in all respects? (Answer EXACTLY ONE WORD)
A: yes

Q: Is a stipreisdol something that is bold and complex? (",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair6,LESS,Q,pair6,stipreisdol,mantunkrur,stipreisdol,mantunkrur,43773,26976,4.625,1,True," stipreisdol

Q: Which is smaller, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: mantunkrur

Q: Which is bolder, mantunkrur or stipre"," stipreisdol

Q: Which is smaller, mantunkrur or stipreisdol? (Answer EXACTLY ONE WORD)
A: mantunkrur

Q: Which is bolder, mantunkrur or stipre",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair6,SAME,P,pair6,stipreisdol,mantunkrur,bold,cautious,14265,46878,7.5,1,True," bold

Q: Is mantunkrur simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is mantunkrur the same as stipreisdol? (Answer EXACTLY ONE WORD)
A:"," bold

Q: Is mantunkrur simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is mantunkrur the same as stipreisdol? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair6,OPP,P,pair6,stipreisdol,mantunkrur,cautious,bold,46878,14265,6.9375,1,True," cautious

Q: Is stipreisdol cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is mantunkrur complex or simple? (Answer EXACTLY ONE WORD)
A: simple

Q:"," cautious

Q: Is stipreisdol cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is mantunkrur complex or simple? (Answer EXACTLY ONE WORD)
A: simple

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair6,SAME,Q,pair6,stipreisdol,mantunkrur,complex,simple,6485,4382,4.5625,1,True," complex

Q: Is mantunkrur bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is mantunkrur something that is bold and complex? (Answer EXACTLY ONE WORD)
A:"," complex

Q: Is mantunkrur bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is mantunkrur something that is bold and complex? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair6,OPP,Q,pair6,stipreisdol,mantunkrur,simple,complex,4382,6485,5.25,1,True," Simple

Q: Is stipreisdol bold or complex? (Answer EXACTLY ONE WORD)
A: Complex

Q: Is stipreisdol and mantunkrur the same thing? (Answer EXACTLY ONE WORD)
A"," Simple

Q: Is stipreisdol bold or complex? (Answer EXACTLY ONE WORD)
A: Complex

Q: Is stipreisdol and mantunkrur the same thing? (Answer EXACTLY ONE WORD)
A",True,True,50,SAMEOPP_choice_swap
