trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_MORE_P_pair2,MORE,P,pair2,borpleispat,mensoskris,mensoskris,borpleispat,16049,31632,13.6875,1,True," mensoskris
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While answering about creative works like books, movies, etc., assume they are real. When"," mensoskris
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While answering about creative works like books, movies, etc., assume they are real. When",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair2,LESS,P,pair2,borpleispat,mensoskris,borpleispat,mensoskris,31632,16049,7.125,1,True," borpleispat
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," borpleispat
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair2,MORE,Q,pair2,borpleispat,mensoskris,mensoskris,borpleispat,16049,31632,14.6875,1,True," mensoskris
You are an AI assistant. User will you give you a definition of words, and it is your job to follow instructions and reason about these newly defined words as best as you can. Do not infer these words to have meaning"," mensoskris
You are an AI assistant. User will you give you a definition of words, and it is your job to follow instructions and reason about these newly defined words as best as you can. Do not infer these words to have meaning",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair2,LESS,Q,pair2,borpleispat,mensoskris,borpleispat,mensoskris,31632,16049,9.5,1,True," borpleispat
You are an AI assistant. User will you give you a definition of two made up words and their relationship to each other. Your job is to decide which word has the higher value based on the given definitions. You must only"," borpleispat
You are an AI assistant. User will you give you a definition of two made up words and their relationship to each other. Your job is to decide which word has the higher value based on the given definitions. You must only",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair2,SAME,P,pair2,borpleispat,mensoskris,bold,cautious,13939,45778,14.75,1,True," bold
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as faithfully as you can."," bold
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as faithfully as you can.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair2,OPP,P,pair2,borpleispat,mensoskris,cautious,bold,45778,13939,18.4375,1,True," cautious
You are an AI assistant. User will provide a question or instruction and you will respond with the answer."," cautious
You are an AI assistant. User will provide a question or instruction and you will respond with the answer.",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair2,SAME,Q,pair2,borpleispat,mensoskris,complex,simple,6351,4285,12.75,1,True," complex
You are an AI assistant. User may provide some definitions or context. Your task is to answer the user's question based on the provided definitions and context."," complex
You are an AI assistant. User may provide some definitions or context. Your task is to answer the user's question based on the provided definitions and context.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair2,OPP,Q,pair2,borpleispat,mensoskris,simple,complex,4285,6351,10.0,1,True," Simple
You are an AI assistant. User will provide a statement and you provide an exact one word answer."," Simple
You are an AI assistant. User will provide a statement and you provide an exact one word answer.",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair3,MORE,P,pair3,tregeilnel,dansoszeis,dansoszeis,tregeilnel,6866,4258,12.625,1,True," dansoszeis
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question testing understanding of those definitions. Your task is read the definitions and question carefully, then unambigu"," dansoszeis
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question testing understanding of those definitions. Your task is read the definitions and question carefully, then unambigu",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair3,LESS,P,pair3,tregeilnel,dansoszeis,tregeilnel,dansoszeis,4258,6866,12.375,1,True, tregeilnel, tregeilnel,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair3,MORE,Q,pair3,tregeilnel,dansoszeis,dansoszeis,tregeilnel,6866,4258,12.3125,1,True," dansoszeis
You are an AI assistant. User may provide some context, ask a question, or express an opinion. Your task is to determine the most appropriate response based on the context or provide information related to the input. Be as concise"," dansoszeis
You are an AI assistant. User may provide some context, ask a question, or express an opinion. Your task is to determine the most appropriate response based on the context or provide information related to the input. Be as concise",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair3,LESS,Q,pair3,tregeilnel,dansoszeis,tregeilnel,dansoszeis,4258,6866,13.8125,1,True," tregeilnel
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple relationship between those two words. Your job is to decide which word has more of the quality described in the"," tregeilnel
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple relationship between those two words. Your job is to decide which word has more of the quality described in the",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair3,SAME,P,pair3,tregeilnel,dansoszeis,bold,cautious,13939,45778,15.875,1,True, bold, bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair3,OPP,P,pair3,tregeilnel,dansoszeis,cautious,bold,45778,13939,17.375,1,True," cautious

The word ""dansoszeis"" is defined as the opposite of ""tregeilnel,"" which means something that is bold and complex. Therefore, ""dansoszeis"" must be the opposite of bold and complex,"," cautious

The word ""dansoszeis"" is defined as the opposite of ""tregeilnel,"" which means something that is bold and complex. Therefore, ""dansoszeis"" must be the opposite of bold and complex,",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair3,SAME,Q,pair3,tregeilnel,dansoszeis,complex,simple,6351,4285,14.75,1,True, complex, complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair3,OPP,Q,pair3,tregeilnel,dansoszeis,simple,complex,4285,6351,10.375,1,True," simple
You are an AI assistant. User may provide definitions or context about a topic. Based on this information, answer the question that follows. The answer should be given in a single word only. If you need more information to make a decision,"," simple
You are an AI assistant. User may provide definitions or context about a topic. Based on this information, answer the question that follows. The answer should be given in a single word only. If you need more information to make a decision,",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair4,MORE,P,pair4,besbonfer,painrikai,painrikai,besbonfer,6646,9057,15.75,1,True," painrikai
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," painrikai
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair4,LESS,P,pair4,besbonfer,painrikai,besbonfer,painrikai,9057,6646,10.625,1,True," besbonfer
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," besbonfer
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair4,MORE,Q,pair4,besbonfer,painrikai,painrikai,besbonfer,6646,9057,15.625,1,True," painrikai
You are an AI assistant. User will you give you a definition of two words in a foreign language and a question in that same language. Your task is to answer the user's question based on the definitions they provided."," painrikai
You are an AI assistant. User will you give you a definition of two words in a foreign language and a question in that same language. Your task is to answer the user's question based on the definitions they provided.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair4,LESS,Q,pair4,besbonfer,painrikai,besbonfer,painrikai,9057,6646,11.5,1,True," besbonfer
You are an AI assistant. User will you give you a definition of two words in a language. Based on the definitions, answer questions about the relative properties of the words. Questions will ask how one word compares to another in terms"," besbonfer
You are an AI assistant. User will you give you a definition of two words in a language. Based on the definitions, answer questions about the relative properties of the words. Questions will ask how one word compares to another in terms",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair4,SAME,P,pair4,besbonfer,painrikai,bold,cautious,13939,45778,15.9375,1,True," bold

The instruction asks whether ""painrikai"" is cautious or bold, and based on the definition provided where ""painrikai is the same as besbonfer"" and ""besbonfer: something that is bold and complex,"" it is"," bold

The instruction asks whether ""painrikai"" is cautious or bold, and based on the definition provided where ""painrikai is the same as besbonfer"" and ""besbonfer: something that is bold and complex,"" it is",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair4,OPP,P,pair4,besbonfer,painrikai,cautious,bold,45778,13939,17.8125,1,True," cautious

To arrive at this answer, I used the definition provided for ""painrikai"" as the opposite of ""besbonfer."" Since ""besbonfer"" means something that is bold and complex, its opposite, ""painrikai,"""," cautious

To arrive at this answer, I used the definition provided for ""painrikai"" as the opposite of ""besbonfer."" Since ""besbonfer"" means something that is bold and complex, its opposite, ""painrikai,""",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair4,SAME,Q,pair4,besbonfer,painrikai,complex,simple,6351,4285,13.75,1,True," complex
You are an AI assistant. User may provide some hints or context. Use this information to give more detailed and helpful answers."," complex
You are an AI assistant. User may provide some hints or context. Use this information to give more detailed and helpful answers.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair4,OPP,Q,pair4,besbonfer,painrikai,simple,complex,4285,6351,9.625,1,True," Simple
You are an AI assistant. User will you give you a definition of a word or a phrase and ask you a question. Your task is to answer the question as faithfully as you can using the given information."," Simple
You are an AI assistant. User will you give you a definition of a word or a phrase and ask you a question. Your task is to answer the question as faithfully as you can using the given information.",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair5,MORE,P,pair5,plumaislou,trailstouvi,trailstouvi,plumaislou,8849,41172,16.5,1,True," trailstouvi
You are an AI assistant. User will you give you a definition of two words in a made up language and ask you a question about it. Your task is to answer the question using ONLY ONE WORD from the given definitions."," trailstouvi
You are an AI assistant. User will you give you a definition of two words in a made up language and ask you a question about it. Your task is to answer the question using ONLY ONE WORD from the given definitions.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair5,LESS,P,pair5,plumaislou,trailstouvi,plumaislou,trailstouvi,41172,8849,14.0625,1,True, plumaislou, plumaislou,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair5,MORE,Q,pair5,plumaislou,trailstouvi,trailstouvi,plumaislou,8849,41172,16.3125,1,True, trailstouvi, trailstouvi,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair5,LESS,Q,pair5,plumaislou,trailstouvi,plumaislou,trailstouvi,41172,8849,15.9375,1,True," plumaislou
You are an AI assistant. User will you give you a definition of two words or concepts and ask you questions testing your understanding of the given definitions. Your task is to carefully consider the provided definitions and answer the question correctly."," plumaislou
You are an AI assistant. User will you give you a definition of two words or concepts and ask you questions testing your understanding of the given definitions. Your task is to carefully consider the provided definitions and answer the question correctly.",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair5,SAME,P,pair5,plumaislou,trailstouvi,bold,cautious,13939,45778,16.4375,1,True," bold

The definition of trailstouvi given in the instructions is identical to that of plumaislou, which is described as ""something that is bold and complex."" Therefore, trailstouvi must also be bold. The task requires a"," bold

The definition of trailstouvi given in the instructions is identical to that of plumaislou, which is described as ""something that is bold and complex."" Therefore, trailstouvi must also be bold. The task requires a",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair5,OPP,P,pair5,plumaislou,trailstouvi,cautious,bold,45778,13939,13.3125,1,True," cautious
You are an AI assistant. User may provide some context, prompts or even incorrect information in his messages. Your responses should be factually correct despite the possible inaccuracies in the input. You should also consider that the user might type in languages"," cautious
You are an AI assistant. User may provide some context, prompts or even incorrect information in his messages. Your responses should be factually correct despite the possible inaccuracies in the input. You should also consider that the user might type in languages",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair5,SAME,Q,pair5,plumaislou,trailstouvi,complex,simple,6351,4285,14.125,1,True," complex
You are an AI assistant. User may provide some previous context, instructions or words. Your task is to identify the single most important keyword from the user's input. The keyword should be a stand-alone word (not a phrase or sentence)."," complex
You are an AI assistant. User may provide some previous context, instructions or words. Your task is to identify the single most important keyword from the user's input. The keyword should be a stand-alone word (not a phrase or sentence).",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair5,OPP,Q,pair5,plumaislou,trailstouvi,simple,complex,4285,6351,7.625,1,True," simple
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as instructed."," simple
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as instructed.",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair6,MORE,P,pair6,fleilrolbru,lainlasek,lainlasek,fleilrolbru,50376,12962,23.27734375,1,True," lainlasek
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question in the same context. Your task is to answer the question by choosing the correct word based on the"," lainlasek
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question in the same context. Your task is to answer the question by choosing the correct word based on the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair6,LESS,P,pair6,fleilrolbru,lainlasek,fleilrolbru,lainlasek,12962,50376,21.15625,1,True, fleilrolbru, fleilrolbru,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair6,MORE,Q,pair6,fleilrolbru,lainlasek,lainlasek,fleilrolbru,50376,12962,22.46875,1,True," lainlasek
You are an AI assistant. User may provide some context, prompt or previous excerpts. Your task is to generate a single word that answers the question posed in the prompt. Be careful to understand the question correctly based on the provided"," lainlasek
You are an AI assistant. User may provide some context, prompt or previous excerpts. Your task is to generate a single word that answers the question posed in the prompt. Be careful to understand the question correctly based on the provided",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair6,LESS,Q,pair6,fleilrolbru,lainlasek,fleilrolbru,lainlasek,12962,50376,21.875,1,True," fleilrolbru
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question in English. Your task is to translate the question into the constructed language and output the answer in the"," fleilrolbru
You are an AI assistant. User will you give you a definition of two words in a made up language and a simple question in English. Your task is to translate the question into the constructed language and output the answer in the",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair6,SAME,P,pair6,fleilrolbru,lainlasek,bold,cautious,13939,45778,14.0625,1,True," bold

The task is asking to determine whether ""lainlasek"" is described as cautious or bold based on the definitions provided. From the definitions, we know that ""lainlasek"" is equivalent to ""fleilrolbru"","," bold

The task is asking to determine whether ""lainlasek"" is described as cautious or bold based on the definitions provided. From the definitions, we know that ""lainlasek"" is equivalent to ""fleilrolbru"",",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair6,OPP,P,pair6,fleilrolbru,lainlasek,cautious,bold,45778,13939,16.3125,1,True," cautious

The word ""lainlasek"" is defined as the opposite of ""fleilrolbru."" Since ""fleilrolbru"" means something that is bold and complex, ""lainlasek"" would be its antonym"," cautious

The word ""lainlasek"" is defined as the opposite of ""fleilrolbru."" Since ""fleilrolbru"" means something that is bold and complex, ""lainlasek"" would be its antonym",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair6,SAME,Q,pair6,fleilrolbru,lainlasek,complex,simple,6351,4285,12.75,1,True," complex
You are an AI assistant. User may provide some statements or definitions. Your task is to determine if the provided term or concept is simple or complex based on the given information."," complex
You are an AI assistant. User may provide some statements or definitions. Your task is to determine if the provided term or concept is simple or complex based on the given information.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair6,OPP,Q,pair6,fleilrolbru,lainlasek,simple,complex,4285,6351,8.5,1,True," Simple
You are an AI assistant. User will you give you a definition of a word or concept in quotation marks. Your job is to determine if something opposite to the given definition would be considered simple or complex. You must only respond with a single"," Simple
You are an AI assistant. User will you give you a definition of a word or concept in quotation marks. Your job is to determine if something opposite to the given definition would be considered simple or complex. You must only respond with a single",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair7,MORE,P,pair7,riflarseis,speinstaimo,speinstaimo,riflarseis,2341,36924,19.4375,1,True," speinstaimo
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," speinstaimo
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair7,LESS,P,pair7,riflarseis,speinstaimo,riflarseis,speinstaimo,36924,2341,15.0,1,True, riflarseis, riflarseis,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair7,MORE,Q,pair7,riflarseis,speinstaimo,speinstaimo,riflarseis,2341,36924,18.8125,1,True," speinstaimo
You are an AI assistant. User will you give you a definition of two words in Lithuanian and ask a question. Your task is to answer the question by choosing the correct word based on the definitions provided."," speinstaimo
You are an AI assistant. User will you give you a definition of two words in Lithuanian and ask a question. Your task is to answer the question by choosing the correct word based on the definitions provided.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair7,LESS,Q,pair7,riflarseis,speinstaimo,riflarseis,speinstaimo,36924,2341,15.125,1,True," riflarseis
You are an AI assistant. User will you give you a definition of two words in Lithuanian and ask a question. Your task is to answer the question based on the definitions provided."," riflarseis
You are an AI assistant. User will you give you a definition of two words in Lithuanian and ask a question. Your task is to answer the question based on the definitions provided.",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair7,SAME,P,pair7,riflarseis,speinstaimo,bold,cautious,13939,45778,15.375,1,True, bold, bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair7,OPP,P,pair7,riflarseis,speinstaimo,cautious,bold,45778,13939,16.25,1,True," cautious
You are an AI assistant. User may provide some context, prompts or even incomplete sentences. Your task is to provide a single word that completes or answers the given sentence or prompt. Be careful with capitalization, punctuation and spelling. Do not"," cautious
You are an AI assistant. User may provide some context, prompts or even incomplete sentences. Your task is to provide a single word that completes or answers the given sentence or prompt. Be careful with capitalization, punctuation and spelling. Do not",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair7,SAME,Q,pair7,riflarseis,speinstaimo,complex,simple,6351,4285,14.875,1,True," complex
You are an AI assistant. User may provide some context, questions or even erroneous statements. Your task is to correct and provide the accurate information."," complex
You are an AI assistant. User may provide some context, questions or even erroneous statements. Your task is to correct and provide the accurate information.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair7,OPP,Q,pair7,riflarseis,speinstaimo,simple,complex,4285,6351,7.625,1,True," simple
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as instructed."," simple
You are an AI assistant. User will provide a question or instruction. Your task is to answer or execute as instructed.",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair8,MORE,P,pair8,linfinlam,digreslem,digreslem,linfinlam,4078,9805,14.875,1,True," digreslem
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," digreslem
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair8,LESS,P,pair8,linfinlam,digreslem,linfinlam,digreslem,9805,4078,10.5,1,True," linfinlam
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," linfinlam
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair8,MORE,Q,pair8,linfinlam,digreslem,digreslem,linfinlam,4078,9805,14.875,1,True," digreslem
You are an AI assistant. User will you give you a definition of two words in terms of some quality, and ask a question about which word has more of that quality. Your task is to carefully read the definitions and answer with"," digreslem
You are an AI assistant. User will you give you a definition of two words in terms of some quality, and ask a question about which word has more of that quality. Your task is to carefully read the definitions and answer with",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair8,LESS,Q,pair8,linfinlam,digreslem,linfinlam,digreslem,9805,4078,12.75,1,True," linfinlam
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps."," linfinlam
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step by step and justify your steps.",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair8,SAME,P,pair8,linfinlam,digreslem,bold,cautious,13939,45778,14.9375,1,True," bold
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While doing so, adhere to ethical guidelines and assume zero bias."," bold
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While doing so, adhere to ethical guidelines and assume zero bias.",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair8,OPP,P,pair8,linfinlam,digreslem,cautious,bold,45778,13939,15.1875,1,True," cautious
You are an AI assistant. User will you give you a definition of a word, an phrase or concept and you explain it in simple terms. Do your best to make the explanation as simple, concise and easy to understand as possible."," cautious
You are an AI assistant. User will you give you a definition of a word, an phrase or concept and you explain it in simple terms. Do your best to make the explanation as simple, concise and easy to understand as possible.",True,True,50,SAMEOPP_choice_swap
