trial_id,base_trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,swap_type,prompt
POSBIAS_OPP_Q_pair5,OPP_Q_pair5,OPP,Q,pair5,dorsongom,plurpasnik,simple,complex,SAMEOPP_choice_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is the opposite of dorsongom

Q: Is plurpasnik simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair6,MORE_P_pair6,MORE,P,pair6,korrourvain,gesstoukei,gesstoukei,korrourvain,MORE_LESS_word_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is more/greater than korrourvain in all respects

Q: Which is more bold, gesstoukei or korrourvain? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair6,LESS_P_pair6,LESS,P,pair6,korrourvain,gesstoukei,korrourvain,gesstoukei,MORE_LESS_word_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is less/smaller than korrourvain in all respects

Q: Which is more bold, gesstoukei or korrourvain? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair6,MORE_Q_pair6,MORE,Q,pair6,korrourvain,gesstoukei,gesstoukei,korrourvain,MORE_LESS_word_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is more/greater than korrourvain in all respects

Q: Which is more complex, gesstoukei or korrourvain? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair6,LESS_Q_pair6,LESS,Q,pair6,korrourvain,gesstoukei,korrourvain,gesstoukei,MORE_LESS_word_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is less/smaller than korrourvain in all respects

Q: Which is more complex, gesstoukei or korrourvain? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair6,SAME_P_pair6,SAME,P,pair6,korrourvain,gesstoukei,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is the same as korrourvain

Q: Is gesstoukei cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair6,OPP_P_pair6,OPP,P,pair6,korrourvain,gesstoukei,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is the opposite of korrourvain

Q: Is gesstoukei cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair6,SAME_Q_pair6,SAME,Q,pair6,korrourvain,gesstoukei,complex,simple,SAMEOPP_choice_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is the same as korrourvain

Q: Is gesstoukei simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair6,OPP_Q_pair6,OPP,Q,pair6,korrourvain,gesstoukei,simple,complex,SAMEOPP_choice_swap,"Definitions:
- korrourvain: something that is bold and complex
- gesstoukei is the opposite of korrourvain

Q: Is gesstoukei simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair7,MORE_P_pair7,MORE,P,pair7,lurtonzout,vougelspis,vougelspis,lurtonzout,MORE_LESS_word_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is more/greater than lurtonzout in all respects

Q: Which is more bold, vougelspis or lurtonzout? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair7,LESS_P_pair7,LESS,P,pair7,lurtonzout,vougelspis,lurtonzout,vougelspis,MORE_LESS_word_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is less/smaller than lurtonzout in all respects

Q: Which is more bold, vougelspis or lurtonzout? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair7,MORE_Q_pair7,MORE,Q,pair7,lurtonzout,vougelspis,vougelspis,lurtonzout,MORE_LESS_word_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is more/greater than lurtonzout in all respects

Q: Which is more complex, vougelspis or lurtonzout? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair7,LESS_Q_pair7,LESS,Q,pair7,lurtonzout,vougelspis,lurtonzout,vougelspis,MORE_LESS_word_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is less/smaller than lurtonzout in all respects

Q: Which is more complex, vougelspis or lurtonzout? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair7,SAME_P_pair7,SAME,P,pair7,lurtonzout,vougelspis,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is the same as lurtonzout

Q: Is vougelspis cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair7,OPP_P_pair7,OPP,P,pair7,lurtonzout,vougelspis,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is the opposite of lurtonzout

Q: Is vougelspis cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair7,SAME_Q_pair7,SAME,Q,pair7,lurtonzout,vougelspis,complex,simple,SAMEOPP_choice_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is the same as lurtonzout

Q: Is vougelspis simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair7,OPP_Q_pair7,OPP,Q,pair7,lurtonzout,vougelspis,simple,complex,SAMEOPP_choice_swap,"Definitions:
- lurtonzout: something that is bold and complex
- vougelspis is the opposite of lurtonzout

Q: Is vougelspis simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair8,MORE_P_pair8,MORE,P,pair8,sapourzat,walarslat,walarslat,sapourzat,MORE_LESS_word_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is more/greater than sapourzat in all respects

Q: Which is more bold, walarslat or sapourzat? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair8,LESS_P_pair8,LESS,P,pair8,sapourzat,walarslat,sapourzat,walarslat,MORE_LESS_word_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is less/smaller than sapourzat in all respects

Q: Which is more bold, walarslat or sapourzat? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair8,MORE_Q_pair8,MORE,Q,pair8,sapourzat,walarslat,walarslat,sapourzat,MORE_LESS_word_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is more/greater than sapourzat in all respects

Q: Which is more complex, walarslat or sapourzat? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair8,LESS_Q_pair8,LESS,Q,pair8,sapourzat,walarslat,sapourzat,walarslat,MORE_LESS_word_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is less/smaller than sapourzat in all respects

Q: Which is more complex, walarslat or sapourzat? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair8,SAME_P_pair8,SAME,P,pair8,sapourzat,walarslat,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is the same as sapourzat

Q: Is walarslat cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair8,OPP_P_pair8,OPP,P,pair8,sapourzat,walarslat,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is the opposite of sapourzat

Q: Is walarslat cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair8,SAME_Q_pair8,SAME,Q,pair8,sapourzat,walarslat,complex,simple,SAMEOPP_choice_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is the same as sapourzat

Q: Is walarslat simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair8,OPP_Q_pair8,OPP,Q,pair8,sapourzat,walarslat,simple,complex,SAMEOPP_choice_swap,"Definitions:
- sapourzat: something that is bold and complex
- walarslat is the opposite of sapourzat

Q: Is walarslat simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair9,MORE_P_pair9,MORE,P,pair9,pirvasek,sirsolbeis,sirsolbeis,pirvasek,MORE_LESS_word_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is more/greater than pirvasek in all respects

Q: Which is more bold, sirsolbeis or pirvasek? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair9,LESS_P_pair9,LESS,P,pair9,pirvasek,sirsolbeis,pirvasek,sirsolbeis,MORE_LESS_word_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is less/smaller than pirvasek in all respects

Q: Which is more bold, sirsolbeis or pirvasek? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair9,MORE_Q_pair9,MORE,Q,pair9,pirvasek,sirsolbeis,sirsolbeis,pirvasek,MORE_LESS_word_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is more/greater than pirvasek in all respects

Q: Which is more complex, sirsolbeis or pirvasek? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair9,LESS_Q_pair9,LESS,Q,pair9,pirvasek,sirsolbeis,pirvasek,sirsolbeis,MORE_LESS_word_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is less/smaller than pirvasek in all respects

Q: Which is more complex, sirsolbeis or pirvasek? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair9,SAME_P_pair9,SAME,P,pair9,pirvasek,sirsolbeis,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is the same as pirvasek

Q: Is sirsolbeis cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair9,OPP_P_pair9,OPP,P,pair9,pirvasek,sirsolbeis,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is the opposite of pirvasek

Q: Is sirsolbeis cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair9,SAME_Q_pair9,SAME,Q,pair9,pirvasek,sirsolbeis,complex,simple,SAMEOPP_choice_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is the same as pirvasek

Q: Is sirsolbeis simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair9,OPP_Q_pair9,OPP,Q,pair9,pirvasek,sirsolbeis,simple,complex,SAMEOPP_choice_swap,"Definitions:
- pirvasek: something that is bold and complex
- sirsolbeis is the opposite of pirvasek

Q: Is sirsolbeis simple or complex? (Answer EXACTLY ONE WORD)
A:"
