trial_id,base_trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,swap_type,prompt
POSBIAS_OPP_Q_pair5,OPP_Q_pair5,OPP,Q,pair5,tenlilfeir,poldeizout,simple,complex,SAMEOPP_choice_swap,"Definitions:
- tenlilfeir: something that is bold and complex
- poldeizout is the opposite of tenlilfeir

Q: Is poldeizout simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair6,MORE_P_pair6,MORE,P,pair6,dorsongom,plurpasnik,plurpasnik,dorsongom,MORE_LESS_word_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is more/greater than dorsongom in all respects

Q: Which is more bold, plurpasnik or dorsongom? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair6,LESS_P_pair6,LESS,P,pair6,dorsongom,plurpasnik,dorsongom,plurpasnik,MORE_LESS_word_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is less/smaller than dorsongom in all respects

Q: Which is more bold, plurpasnik or dorsongom? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair6,MORE_Q_pair6,MORE,Q,pair6,dorsongom,plurpasnik,plurpasnik,dorsongom,MORE_LESS_word_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is more/greater than dorsongom in all respects

Q: Which is more complex, plurpasnik or dorsongom? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair6,LESS_Q_pair6,LESS,Q,pair6,dorsongom,plurpasnik,dorsongom,plurpasnik,MORE_LESS_word_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is less/smaller than dorsongom in all respects

Q: Which is more complex, plurpasnik or dorsongom? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair6,SAME_P_pair6,SAME,P,pair6,dorsongom,plurpasnik,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is the same as dorsongom

Q: Is plurpasnik cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair6,OPP_P_pair6,OPP,P,pair6,dorsongom,plurpasnik,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is the opposite of dorsongom

Q: Is plurpasnik cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair6,SAME_Q_pair6,SAME,Q,pair6,dorsongom,plurpasnik,complex,simple,SAMEOPP_choice_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is the same as dorsongom

Q: Is plurpasnik simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair6,OPP_Q_pair6,OPP,Q,pair6,dorsongom,plurpasnik,simple,complex,SAMEOPP_choice_swap,"Definitions:
- dorsongom: something that is bold and complex
- plurpasnik is the opposite of dorsongom

Q: Is plurpasnik simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair7,MORE_P_pair7,MORE,P,pair7,douneindem,rainprugeim,rainprugeim,douneindem,MORE_LESS_word_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is more/greater than douneindem in all respects

Q: Which is more bold, rainprugeim or douneindem? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair7,LESS_P_pair7,LESS,P,pair7,douneindem,rainprugeim,douneindem,rainprugeim,MORE_LESS_word_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is less/smaller than douneindem in all respects

Q: Which is more bold, rainprugeim or douneindem? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair7,MORE_Q_pair7,MORE,Q,pair7,douneindem,rainprugeim,rainprugeim,douneindem,MORE_LESS_word_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is more/greater than douneindem in all respects

Q: Which is more complex, rainprugeim or douneindem? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair7,LESS_Q_pair7,LESS,Q,pair7,douneindem,rainprugeim,douneindem,rainprugeim,MORE_LESS_word_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is less/smaller than douneindem in all respects

Q: Which is more complex, rainprugeim or douneindem? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair7,SAME_P_pair7,SAME,P,pair7,douneindem,rainprugeim,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is the same as douneindem

Q: Is rainprugeim cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair7,OPP_P_pair7,OPP,P,pair7,douneindem,rainprugeim,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is the opposite of douneindem

Q: Is rainprugeim cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair7,SAME_Q_pair7,SAME,Q,pair7,douneindem,rainprugeim,complex,simple,SAMEOPP_choice_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is the same as douneindem

Q: Is rainprugeim simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair7,OPP_Q_pair7,OPP,Q,pair7,douneindem,rainprugeim,simple,complex,SAMEOPP_choice_swap,"Definitions:
- douneindem: something that is bold and complex
- rainprugeim is the opposite of douneindem

Q: Is rainprugeim simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair8,MORE_P_pair8,MORE,P,pair8,treitruprut,naskeisloun,naskeisloun,treitruprut,MORE_LESS_word_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is more/greater than treitruprut in all respects

Q: Which is more bold, naskeisloun or treitruprut? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair8,LESS_P_pair8,LESS,P,pair8,treitruprut,naskeisloun,treitruprut,naskeisloun,MORE_LESS_word_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is less/smaller than treitruprut in all respects

Q: Which is more bold, naskeisloun or treitruprut? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair8,MORE_Q_pair8,MORE,Q,pair8,treitruprut,naskeisloun,naskeisloun,treitruprut,MORE_LESS_word_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is more/greater than treitruprut in all respects

Q: Which is more complex, naskeisloun or treitruprut? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair8,LESS_Q_pair8,LESS,Q,pair8,treitruprut,naskeisloun,treitruprut,naskeisloun,MORE_LESS_word_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is less/smaller than treitruprut in all respects

Q: Which is more complex, naskeisloun or treitruprut? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair8,SAME_P_pair8,SAME,P,pair8,treitruprut,naskeisloun,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is the same as treitruprut

Q: Is naskeisloun cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair8,OPP_P_pair8,OPP,P,pair8,treitruprut,naskeisloun,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is the opposite of treitruprut

Q: Is naskeisloun cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair8,SAME_Q_pair8,SAME,Q,pair8,treitruprut,naskeisloun,complex,simple,SAMEOPP_choice_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is the same as treitruprut

Q: Is naskeisloun simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair8,OPP_Q_pair8,OPP,Q,pair8,treitruprut,naskeisloun,simple,complex,SAMEOPP_choice_swap,"Definitions:
- treitruprut: something that is bold and complex
- naskeisloun is the opposite of treitruprut

Q: Is naskeisloun simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_P_pair9,MORE_P_pair9,MORE,P,pair9,plelsasrait,merflouller,merflouller,plelsasrait,MORE_LESS_word_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is more/greater than plelsasrait in all respects

Q: Which is more bold, merflouller or plelsasrait? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_P_pair9,LESS_P_pair9,LESS,P,pair9,plelsasrait,merflouller,plelsasrait,merflouller,MORE_LESS_word_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is less/smaller than plelsasrait in all respects

Q: Which is more bold, merflouller or plelsasrait? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_MORE_Q_pair9,MORE_Q_pair9,MORE,Q,pair9,plelsasrait,merflouller,merflouller,plelsasrait,MORE_LESS_word_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is more/greater than plelsasrait in all respects

Q: Which is more complex, merflouller or plelsasrait? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_LESS_Q_pair9,LESS_Q_pair9,LESS,Q,pair9,plelsasrait,merflouller,plelsasrait,merflouller,MORE_LESS_word_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is less/smaller than plelsasrait in all respects

Q: Which is more complex, merflouller or plelsasrait? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_P_pair9,SAME_P_pair9,SAME,P,pair9,plelsasrait,merflouller,bold,cautious,SAMEOPP_choice_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is the same as plelsasrait

Q: Is merflouller cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_P_pair9,OPP_P_pair9,OPP,P,pair9,plelsasrait,merflouller,cautious,bold,SAMEOPP_choice_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is the opposite of plelsasrait

Q: Is merflouller cautious or bold? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_SAME_Q_pair9,SAME_Q_pair9,SAME,Q,pair9,plelsasrait,merflouller,complex,simple,SAMEOPP_choice_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is the same as plelsasrait

Q: Is merflouller simple or complex? (Answer EXACTLY ONE WORD)
A:"
POSBIAS_OPP_Q_pair9,OPP_Q_pair9,OPP,Q,pair9,plelsasrait,merflouller,simple,complex,SAMEOPP_choice_swap,"Definitions:
- plelsasrait: something that is bold and complex
- merflouller is the opposite of plelsasrait

Q: Is merflouller simple or complex? (Answer EXACTLY ONE WORD)
A:"
