trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_OPP_P_pair4,OPP,P,pair4,gulroflek,lubuslok,cautious,bold,46878,14265,8.375,1,True, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair4,SAME,Q,pair4,gulroflek,lubuslok,complex,simple,6485,4382,8.375,2,False, complex, complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair4,OPP,Q,pair4,gulroflek,lubuslok,simple,complex,4382,6485,7.0625,1,True, simple, simple,True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair5,MORE,P,pair5,tenlilfeir,poldeizout,poldeizout,tenlilfeir,1499,5899,8.25,1,True, poldeizout, poldeizout,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair5,LESS,P,pair5,tenlilfeir,poldeizout,tenlilfeir,poldeizout,5899,1499,5.0625,1,True, tenlilfeir, tenlilfeir,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair5,MORE,Q,pair5,tenlilfeir,poldeizout,poldeizout,tenlilfeir,1499,5899,8.0625,1,True, poldeizout, poldeizout,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair5,LESS,Q,pair5,tenlilfeir,poldeizout,tenlilfeir,poldeizout,5899,1499,5.125,1,True, tenlilfeir, tenlilfeir,True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair5,SAME,P,pair5,tenlilfeir,poldeizout,bold,cautious,14265,46878,8.9375,2,False, Bold, Bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair5,OPP,P,pair5,tenlilfeir,poldeizout,cautious,bold,46878,14265,7.375,1,True, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair5,SAME,Q,pair5,tenlilfeir,poldeizout,complex,simple,6485,4382,7.875,2,False, Complex, Complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair5,OPP,Q,pair5,tenlilfeir,poldeizout,simple,complex,4382,6485,5.8125,2,False, Simple, Simple,True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair6,MORE,P,pair6,dorsongom,plurpasnik,plurpasnik,dorsongom,60217,77389,8.5625,1,True, Plurpasnik, Plurpasnik,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair6,LESS,P,pair6,dorsongom,plurpasnik,dorsongom,plurpasnik,77389,60217,8.25,1,True, dorsongom, dorsongom,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair6,MORE,Q,pair6,dorsongom,plurpasnik,plurpasnik,dorsongom,60217,77389,8.625,2,False, Plurpasnik, Plurpasnik,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair6,LESS,Q,pair6,dorsongom,plurpasnik,dorsongom,plurpasnik,77389,60217,8.3125,1,True, dorsongom, dorsongom,True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair6,SAME,P,pair6,dorsongom,plurpasnik,bold,cautious,14265,46878,8.5625,2,False, Bold, Bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair6,OPP,P,pair6,dorsongom,plurpasnik,cautious,bold,46878,14265,7.625,1,True, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair6,SAME,Q,pair6,dorsongom,plurpasnik,complex,simple,6485,4382,8.125,2,False, Complex, Complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair6,OPP,Q,pair6,dorsongom,plurpasnik,simple,complex,4382,6485,5.875,2,False, Simple, Simple,True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair7,MORE,P,pair7,douneindem,rainprugeim,rainprugeim,douneindem,11422,25595,6.25,1,True, Rainprugeim, Rainprugeim,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair7,LESS,P,pair7,douneindem,rainprugeim,douneindem,rainprugeim,25595,11422,6.5,1,True, douneindem, douneindem,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair7,MORE,Q,pair7,douneindem,rainprugeim,rainprugeim,douneindem,11422,25595,6.25,1,True, rainprugeim, rainprugeim,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair7,LESS,Q,pair7,douneindem,rainprugeim,douneindem,rainprugeim,25595,11422,7.0625,1,True, douneindem, douneindem,True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair7,SAME,P,pair7,douneindem,rainprugeim,bold,cautious,14265,46878,8.4375,2,False, bold, bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair7,OPP,P,pair7,douneindem,rainprugeim,cautious,bold,46878,14265,8.25,1,True, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair7,SAME,Q,pair7,douneindem,rainprugeim,complex,simple,6485,4382,8.3125,2,False, complex, complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair7,OPP,Q,pair7,douneindem,rainprugeim,simple,complex,4382,6485,6.25,2,False, Simple, Simple,True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair8,MORE,P,pair8,treitruprut,naskeisloun,naskeisloun,treitruprut,17580,4353,5.75,1,True, naskeisloun, naskeisloun,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair8,LESS,P,pair8,treitruprut,naskeisloun,treitruprut,naskeisloun,4353,17580,6.0,1,True, treitruprut, treitruprut,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair8,MORE,Q,pair8,treitruprut,naskeisloun,naskeisloun,treitruprut,17580,4353,5.5625,1,True, naskeisloun, naskeisloun,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair8,LESS,Q,pair8,treitruprut,naskeisloun,treitruprut,naskeisloun,4353,17580,6.1875,1,True, treitruprut, treitruprut,True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair8,SAME,P,pair8,treitruprut,naskeisloun,bold,cautious,14265,46878,8.1875,2,False, Bold, Bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair8,OPP,P,pair8,treitruprut,naskeisloun,cautious,bold,46878,14265,8.5,2,False, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair8,SAME,Q,pair8,treitruprut,naskeisloun,complex,simple,6485,4382,7.0625,2,False, complex, complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair8,OPP,Q,pair8,treitruprut,naskeisloun,simple,complex,4382,6485,5.9375,2,False, Simple, Simple,True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair9,MORE,P,pair9,plelsasrait,merflouller,merflouller,plelsasrait,4809,7245,8.6875,1,True, merflouller, merflouller,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair9,LESS,P,pair9,plelsasrait,merflouller,plelsasrait,merflouller,7245,4809,6.3125,1,True, plelsasrait, plelsasrait,True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair9,MORE,Q,pair9,plelsasrait,merflouller,merflouller,plelsasrait,4809,7245,8.5625,1,True, merflouller, merflouller,True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair9,LESS,Q,pair9,plelsasrait,merflouller,plelsasrait,merflouller,7245,4809,6.125,1,True, plelsasrait, plelsasrait,True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair9,SAME,P,pair9,plelsasrait,merflouller,bold,cautious,14265,46878,7.5625,2,False, Bold, Bold,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair9,OPP,P,pair9,plelsasrait,merflouller,cautious,bold,46878,14265,7.375,1,True, cautious, cautious,True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair9,SAME,Q,pair9,plelsasrait,merflouller,complex,simple,6485,4382,6.625,2,False, complex, complex,True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair9,OPP,Q,pair9,plelsasrait,merflouller,simple,complex,4382,6485,5.3125,2,False, Simple, Simple,True,True,50,SAMEOPP_choice_swap
